seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
70909,3.91,,,12.459,,,,,,,,,2.639468,0.72,1.0,3.6,8.549
70910,3.61,,,12.459,,,,,76966152241.0,2769809.0,0.033221016666666665,1.0,2.639468,0.72,1.0,3.2,8.849
70911,3.76,,,12.459,,,,,76968922050.0,2901366.0,0.04988826666666667,2.0,2.769809,0.74,0.0,3.0,8.699
70912,3.96,,,12.459,,,,,76971823416.0,5213944.0,0.06656703333333333,3.0,2.901366,0.74,0.0,2.6,8.498999999999999
70913,7.1,,,12.459,,,,,76977037360.0,3625733.0,0.08325469999999999,4.0,5.213944,0.74,1.0,2.4,5.359
70914,4.92,,,12.459,122.42,0.20955,0.4857,0.0,76980663093.0,3244515.0,0.09992598333333333,5.0,3.625733,0.74,1.0,2.5,7.539
70915,4.42,,,15.093117647058824,122.4,0.23752,0.5826,0.0,76983907608.0,2535815.0,0.11659586666666667,6.0,3.244515,0.76,1.0,2.4,10.673117647058824
70916,3.44,,,13.739117776259109,122.4,0.23741,0.5772,0.0,76986443423.0,2756473.0,0.13325996666666667,7.0,2.535815,0.76,1.0,2.3,10.29911777625911
70917,3.75,,,13.06896445546383,122.41,0.22906,0.5407,0.0,76989199896.0,2469408.0,0.14994201666666665,8.0,2.756473,0.76,0.0,2.1,9.31896445546383
70918,3.36,,,12.088264824584899,122.46,0.19094,0.5165,0.0,76991669304.0,2585064.0,0.16662703333333334,9.0,2.469408,0.76,0.0,2.1,8.7282648245849
70919,3.53,,,12.33545482193579,122.4,0.22333,0.5783,0.0,76994254368.0,2990630.0,0.18331183333333334,10.0,2.585064,0.76,0.0,2.1,8.80545482193579
70920,4.1,,,11.253056254276505,122.47,0.16488,0.4192,0.0,76997244998.0,2520395.0,0.1999816,11.0,2.99063,0.7,0.0,2.1,7.153056254276505
70921,3.45,,,10.943475344804781,122.42,0.19484,0.5264,0.0,76999765393.0,2547677.0,0.21665175,12.0,2.520395,0.7,0.0,2.0,7.493475344804781
70922,3.48,,,12.751913961301002,122.39,0.22904,0.5879,0.0,77002313070.0,2947383.0,0.2333443166666667,14.0,2.547677,0.7,0.0,2.0,9.271913961301001
70923,4.0,,,12.272103825521967,122.48,0.16458,0.4098,0.0,77005260453.0,2400576.0,0.25001438333333337,15.0,2.947383,0.7,0.0,2.0,8.272103825521967
70924,3.33,,,11.225454368545824,122.48,0.1616,0.411,0.0,77007661029.0,2719295.0,0.26668185,16.0,2.400576,0.64,0.0,2.0,7.895454368545824
70925,3.62,,,11.870475895117462,122.44,0.18452,0.5017,0.0,77010380324.0,2438680.0,0.283366,17.0,2.719295,0.64,0.0,1.9,8.25047589511746
70926,3.33,,,12.743535527814087,122.42,0.22376,0.5785,0.0,77012819004.0,2727232.0,0.3000532833333333,18.0,2.43868,0.64,0.0,1.9,9.413535527814087
70927,3.72,,,14.698147825381183,122.43,0.27135,0.6424,0.0,77015546236.0,2310086.0,0.31672053333333333,19.0,2.727232,0.64,0.0,1.9,10.978147825381182
70928,3.14,,,10.54419527493678,122.51,0.16376,0.4121,0.0,77017856322.0,2658102.0,0.33341113333333333,20.0,2.310086,0.64,0.0,1.9,7.404195274936779
70929,3.59,,,12.485373887524895,122.45,0.21943,0.5684,0.0,77020514424.0,2454440.0,0.35007715,21.0,2.658102,0.64,0.0,1.9,8.895373887524896
70930,3.34,,,12.932933760506138,122.45,0.23334,0.5881,0.0,77022968864.0,2331868.0,0.3667616666666667,22.0,2.45444,0.59,0.0,1.9,9.592933760506138
