timestamp,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,load_avg_1minute,cpu_pct,cpu_pct_process
2023-09-19 17:39:29,4.755,0.792,5.14,0.704,11.391,2.99,,0
2023-09-19 17:39:30,4.755,0.792,5.132,0.704,11.386294117647058,2.99,,0
2023-09-19 17:39:31,4.755,0.792,5.132,0.704,11.384789954337899,2.99,,0
2023-09-19 17:39:32,4.755,0.792,5.132,0.704,11.384083300434268,2.99,0.0,0
2023-09-19 17:39:33,4.755,0.792,5.132,0.704,11.38369265443006,2.99,0.0,0
2023-09-19 17:39:34,4.755,0.792,5.132,0.704,11.383457151405732,2.95,,0
2023-09-19 17:39:35,4.755,0.792,5.241,0.805,11.451961645654743,2.91,,0
2023-09-19 17:39:36,4.755,0.792,5.032,0.704,11.398172303419233,2.87,,0
2023-09-19 17:39:37,4.755,0.792,5.14,0.704,11.395930132718165,2.83,4.0,0
2023-09-19 17:39:38,4.755,0.792,5.14,0.704,11.394408099223682,2.83,4.0,0
2023-09-19 17:39:39,4.755,0.792,5.14,0.704,11.393365044863774,2.7925,,0
2023-09-19 17:39:40,4.755,0.792,5.04,0.704,11.362224506266323,2.755,,0
2023-09-19 17:39:41,4.755,0.792,5.032,0.704,11.338224621881634,2.7175000000000002,,0
2023-09-19 17:39:42,4.755,0.792,4.931,0.704,11.291037199329915,2.68,0.0,0
2023-09-19 17:39:43,4.755,0.792,4.73,0.704,11.197582356918188,2.68,0.0,0
2023-09-19 17:39:45,4.755,0.792,4.73,0.704,11.132390999858442,2.6366666666666667,,0
2023-09-19 17:39:46,4.755,0.792,4.73,0.704,11.086867799044875,2.5933333333333333,,0
2023-09-19 17:39:47,4.755,0.792,4.73,0.704,11.05505565600511,2.55,0.0,0
2023-09-19 17:39:48,4.755,0.792,4.73,0.704,11.03281360572359,2.55,0.0,0
2023-09-19 17:39:49,4.755,0.792,4.73,0.704,11.017257111126918,2.5599999999999996,,0
2023-09-19 17:39:50,4.753,0.792,4.73,0.704,11.005773563700922,2.57,,0
2023-09-19 17:39:51,4.755,0.792,4.73,0.704,10.998338587648059,2.58,,0
2023-09-19 17:39:52,4.755,0.792,4.73,0.704,10.993135587357637,2.59,0.0,0
2023-09-19 17:39:53,4.755,0.792,4.73,0.704,10.989494213531465,2.59,0.0,0
2023-09-19 17:39:54,4.755,0.792,4.73,0.704,10.986945607686494,2.5575,,0
2023-09-19 17:39:55,4.755,0.792,4.73,0.704,10.985161757921999,2.525,,0
2023-09-19 17:39:56,4.755,0.792,4.73,0.704,10.983913148496326,2.4924999999999997,,0
2023-09-19 17:39:57,4.755,0.792,4.73,0.704,10.983039163745307,2.46,0.0,0
2023-09-19 17:39:58,4.755,0.792,4.73,0.704,10.982427394923334,2.46,0.0,0
2023-09-19 17:39:59,4.755,0.792,4.73,0.704,10.981999166794354,2.4299999999999997,,0
2023-09-19 17:40:00,4.755,0.792,4.73,0.704,10.981699412026657,2.4,,0
2023-09-19 17:40:01,4.755,0.792,4.73,0.704,10.981489586101286,2.37,,0
2023-09-19 17:40:02,4.755,0.792,4.73,0.704,10.981342709135395,2.34,0.0,0
2023-09-19 17:40:03,4.755,0.792,4.73,0.704,10.981239895838383,2.34,0.0,0
2023-09-19 17:40:05,4.755,0.792,4.73,0.704,10.981167926814235,2.3033333333333332,,0
2023-09-19 17:40:06,4.755,0.792,4.73,0.704,10.981117548636377,2.2666666666666666,,0
2023-09-19 17:40:07,4.755,0.792,4.83,0.704,11.011082339666455,2.23,0.0,0
