seconds,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,igpm,voltage,current,power_factor,discard,load_avg_1minute,cpu_pct,cpu_pct_process
80491,4.757,0.792,3.711,0.702,9.962538639818062,11.703066291907428,122.11,0.19473,0.4656,0.0,2.2575,,0.0
80492,4.757,0.792,3.711,0.702,9.962377047800626,11.651868316686976,122.06,0.21918,0.5308,0.0,2.23,1.0,0.0
80493,4.757,0.792,3.723,0.704,9.966463934735437,12.539615762836544,122.04,0.2337,0.579,0.0,2.23,1.0,0.0
80494,4.757,0.792,3.617,0.703,9.937224747929509,13.297580034657054,122.02,0.22601,0.5841,0.0,2.225,,0.0
80495,4.757,0.792,3.711,0.702,9.944657324686851,12.67817701632116,122.0,0.21805,0.5708,0.0,2.2199999999999998,,0.0
80496,4.757,0.792,3.711,0.702,9.949860127837532,11.474635281618712,122.11,0.19246,0.5251,0.0,2.215,,0.0
80497,4.757,0.792,3.611,0.702,9.923502087511928,10.256233411116654,122.11,0.17143,0.4733,0.0,2.21,1.0,0.0
80498,4.757,0.792,3.617,0.703,9.90715146040103,10.21380824200911,122.16,0.16312,0.417,0.0,2.21,1.0,0.0
80499,4.757,0.792,3.623,0.704,9.897806021937711,12.925075558906391,122.14,0.21652,0.5691,0.0,2.1766666666666667,,0.0
80501,4.757,0.792,3.617,0.702,9.888864215126661,12.045665214913589,122.12,0.22638,0.5808,0.0,2.143333333333333,,0.0
80502,4.757,0.792,3.711,0.702,9.910804950983257,12.754170988100755,122.13,0.22866,0.5833,0.0,2.11,1.0,0.0
80503,4.757,0.792,3.611,0.702,9.896163465503955,12.72194561424299,122.12,0.22637,0.5622,0.0,2.11,1.0,0.0
80504,4.757,1.188,3.812,0.802,10.095014427605138,11.914371131979742,122.12,0.21454,0.516,0.0,2.11,,0.0
80505,4.757,0.792,3.623,0.703,10.029010098916434,12.675854358788337,122.09,0.23142,0.5812,0.0,2.11,,0.0
80506,4.757,0.792,3.617,0.703,9.981007069034222,12.74449082154508,122.13,0.21666,0.5657,0.0,2.11,,0.0
80507,4.755,0.792,3.711,0.702,9.974704948304906,12.945747066252975,122.11,0.22812,0.5825,0.0,2.11,1.0,0.0
80508,4.757,0.792,3.711,0.702,9.970893463805371,12.988514610607337,122.08,0.22665,0.5851,0.0,2.11,1.0,0.0
80509,4.757,0.792,3.611,0.702,9.938225424615375,12.774605488006822,122.08,0.21649,0.5668,0.0,2.1475,,0.0
80510,4.755,1.188,3.711,0.702,10.063557797360705,12.657400827670438,122.08,0.22092,0.5505,0.0,2.1849999999999996,,0.0
80511,4.757,1.585,4.126,0.905,10.456390458437589,11.815375108723673,122.11,0.20087,0.4759,0.0,2.2224999999999997,,0.0
80512,5.154,4.755,4.622,1.205,12.04027332171096,10.766600023604552,122.12,0.1812,0.4522,0.0,2.26,4.0,0.0
80513,5.154,4.359,4.521,1.105,12.969891325528259,10.505179765667455,122.07,0.18132,0.439,0.0,2.26,4.0,0.0
80514,5.154,3.963,4.421,1.103,13.471223927994577,10.515044561736755,122.08,0.16353,0.4099,0.0,2.275,,0.0
80515,5.154,4.755,4.32,1.103,14.029456749693477,10.452591499272994,122.12,0.1792,0.4375,0.0,2.29,,0.0
80516,5.154,5.548,4.622,1.205,14.779319724876897,11.287079848975445,122.05,0.21603,0.5164,0.0,2.3049999999999997,,0.0
80517,5.154,3.963,4.528,1.207,14.801123807415689,12.282107141739004,122.0,0.22752,0.5757,0.0,2.32,20.0,0.0
80518,5.154,5.548,4.421,1.105,15.229186665216567,12.736560164731534,121.99,0.22655,0.5861,0.0,2.32,20.0,0.0
80520,5.154,4.755,4.421,1.103,15.290330665654155,12.139943431139045,121.99,0.22137,0.5479,0.0,2.3633333333333333,,0.0
80521,4.757,1.981,3.912,0.802,14.138831465924182,12.443617437816485,122.0,0.21756,0.5233,0.0,2.4066666666666667,,0.0
80522,4.755,2.773,4.119,1.003,13.692182026137772,10.887321846819738,122.04,0.16748,0.4142,0.0,2.45,17.0,0.0
80523,5.154,3.169,4.22,1.004,13.648627418295815,11.35124237542142,122.03,0.16437,0.4084,0.0,2.45,17.0,0.0
80524,5.154,3.963,4.428,1.107,13.949639192810096,11.423146394338682,122.03,0.16554,0.4099,0.0,2.4625000000000004,,0.0
80525,5.154,4.755,4.622,1.205,14.485547434970837,11.281674549280718,122.04,0.16392,0.4097,0.0,2.475,,0.0
80526,5.154,3.566,4.421,1.103,14.413083204479229,11.088468359282299,122.04,0.1629,0.4092,0.0,2.4875,,0.0
80527,5.154,4.753,4.421,1.103,14.718458243136512,14.071107253063682,121.96,0.22176,0.6616,0.0,2.5,16.0,0.0
80528,5.154,4.755,4.521,1.203,14.992820770196218,12.49256705146059,122.0,0.22585,0.576,0.0,2.5,16.0,0.0
80529,5.154,3.566,4.327,1.107,14.741174539136926,12.776837739055688,121.99,0.22495,0.5776,0.0,2.59,,0.0
80530,4.757,1.981,4.025,0.904,13.818922177394759,11.6545432444961,122.08,0.16706,0.4141,0.0,2.6799999999999997,,0.0
80531,4.757,1.981,4.019,0.902,13.170945524175794,13.594960333003515,121.99,0.24838,0.6372,0.0,2.77,,0.0
80532,5.154,4.359,4.421,1.103,13.73076186692338,11.391016175954144,122.11,0.16596,0.4155,0.0,2.86,15.0,0.0
80533,5.154,5.548,4.521,1.203,14.539333306846695,11.585115883846589,122.07,0.16399,0.4109,0.0,2.86,15.0,0.0
80534,5.154,6.341,4.521,1.203,15.343233314792915,11.276744523711566,122.08,0.16413,0.4081,0.0,2.9425,,0.0
80535,4.757,2.377,4.126,1.006,14.420063320354856,10.602496960143148,122.1,0.17878,0.4356,0.0,3.025,,0.0
80536,4.757,2.774,4.22,1.004,13.92054432424833,10.57206292013037,122.08,0.19345,0.4645,0.0,3.1075,,0.0
80537,4.757,3.17,4.22,1.003,13.689381026973809,10.801032767123303,122.08,0.16188,0.4056,0.0,3.19,19.0,0.0
80538,4.757,1.188,3.711,0.802,12.719966718881599,10.436276567386304,122.11,0.17319,0.4274,0.0,3.19,19.0,0.0
80539,4.757,1.981,3.912,0.802,12.3395767032171,10.877239353829452,122.05,0.20315,0.4913,0.0,3.145,,0.0
80540,4.757,1.981,3.912,0.802,12.07330369225196,10.83925536885445,122.05,0.17983,0.4411,0.0,3.0999999999999996,,0.0
80541,4.757,2.377,4.025,0.905,12.070512584576372,11.715484134061954,122.09,0.22254,0.5239,0.0,3.0549999999999997,,0.0
80542,4.757,2.377,4.22,0.904,12.12675880920346,11.040261440588273,122.11,0.16468,0.406,0.0,3.01,5.0,0.0
80543,5.154,4.755,4.521,1.203,13.178631166442434,11.153613371885244,122.12,0.1635,0.4088,0.0,3.01,5.0,0.0
80545,5.154,5.152,4.421,1.103,13.974041816509711,11.367899419628573,122.1,0.16108,0.4104,0.0,3.09,,0.0
80546,5.154,5.944,4.521,1.203,14.828429271556804,11.36827255065282,122.13,0.15911,0.4076,0.0,3.17,,0.0
80547,5.154,3.17,4.22,1.004,14.444300490089763,11.565607939411741,122.13,0.16271,0.4071,0.0,3.25,20.0,0.0
80548,4.759,2.377,4.126,1.006,13.791410343062832,10.671931066252757,122.13,0.1606,0.4053,0.0,3.25,20.0,0.0
80549,4.757,2.377,4.019,0.902,13.270487240143982,10.234873249007288,122.09,0.17491,0.4347,0.0,3.205,,0.0
80550,4.757,4.755,4.22,1.003,13.709841068100788,12.932594167086652,122.13,0.13263,0.7736,0.0,3.16,,0.0
80551,5.154,3.566,4.32,1.003,13.80978874767055,11.301771359517504,122.11,0.1794,0.4358,0.0,3.1149999999999998,,0.0
80552,4.757,1.981,4.012,0.902,13.162452123369386,11.068632403420152,122.16,0.16906,0.4105,0.0,3.07,9.0,0.0
80553,5.154,3.17,4.226,1.004,13.27991648635857,11.619327140061179,122.14,0.1645,0.4101,0.0,3.07,9.0,0.0
80554,5.154,3.566,4.327,1.107,13.542141540450997,11.123597646328689,122.11,0.16544,0.4153,0.0,3.11,,0.0
80555,5.154,3.17,4.32,1.003,13.573599078315699,10.522598994883518,122.11,0.18123,0.4471,0.0,3.15,,0.0
80556,4.757,1.585,3.812,0.802,12.788319354820988,11.372018888671533,122.09,0.21594,0.5205,0.0,3.19,,0.0
80557,4.757,1.188,3.812,0.802,12.11952354837469,11.283857095170035,121.9,0.16998,0.4315,0.0,3.23,9.0,0.0
80558,5.154,3.963,4.421,1.203,12.905966483862283,10.792064088550324,122.09,0.1698,0.4521,0.0,3.23,9.0,0.0
80559,5.154,5.548,4.428,1.207,13.935276538703599,13.809135187660932,122.02,0.31621,0.4676,0.0,3.225,,0.0
80560,5.154,5.152,4.528,1.205,14.566393577092521,12.420800398557388,122.05,0.21804,0.5253,0.0,3.2199999999999998,,0.0
80561,4.757,2.774,4.22,1.003,14.022675503964763,15.111016675693628,121.98,0.28466,0.6984,0.0,3.215,,0.0
80562,5.154,4.359,4.421,1.205,14.357572852775336,10.930138633834039,122.08,0.16148,0.4101,0.0,3.21,21.0,0.0
80563,5.154,4.755,4.421,1.103,14.680200996942736,11.568321985983554,122.08,0.16418,0.4144,0.0,3.21,21.0,0.0
80564,5.154,2.774,4.22,1.003,14.221440697859915,11.76304430883465,122.07,0.16434,0.411,0.0,3.225,,0.0
80565,4.757,1.188,3.824,0.805,13.127208488501939,11.0158954385512,122.07,0.16501,0.4073,0.0,3.24,,0.0
80566,4.757,2.377,4.22,1.004,12.896445941951358,10.56525429479614,122.1,0.16577,0.4091,0.0,3.255,,0.0
80567,4.757,2.377,4.22,1.003,12.73461215936595,12.256601456180555,122.02,0.17893,0.7239,0.0,3.27,11.0,0.0
80568,5.154,2.774,4.32,1.003,12.889528511556167,10.85296910962895,122.03,0.162,0.4103,0.0,3.27,11.0,0.0
80570,5.154,2.774,4.22,1.003,12.967969958089318,11.263600781631583,122.01,0.1861,0.5106,0.0,3.236666666666667,,0.0
80571,5.154,2.377,4.32,1.004,12.934078970662522,11.637694877669745,122.03,0.17371,0.4309,0.0,3.203333333333333,,0.0
80572,4.757,1.188,3.824,0.805,12.226055279463766,11.185633840128505,122.0,0.17367,0.4725,0.0,3.17,7.0,0.0
80573,4.757,2.377,4.22,1.105,12.295938695624638,10.837600085014852,122.01,0.16632,0.4265,0.0,3.17,7.0,0.0
80574,5.154,3.963,4.32,1.103,12.969157086937248,12.793696680412065,121.95,0.22752,0.5887,0.0,3.1675,,0.0
80575,5.156,3.964,4.421,1.103,13.471609960856073,12.834098252966937,121.98,0.22581,0.5805,0.0,3.165,,0.0
80576,4.757,2.377,3.918,0.802,12.98632697259925,10.752097300537363,122.04,0.15809,0.4069,0.0,3.1625,,0.0
80577,4.757,1.981,3.924,0.904,12.560228880819473,10.249680561859021,122.02,0.17093,0.4234,0.0,3.16,11.0,0.0
80578,4.757,3.566,4.226,1.006,12.85866021657363,10.24115670290235,122.04,0.17323,0.4298,0.0,3.16,11.0,0.0
80579,5.156,3.17,4.22,1.004,13.06606215160154,11.935094664366854,121.95,0.24062,0.5528,0.0,3.1550000000000002,,0.0
80580,4.759,1.585,3.818,0.802,12.435443506121077,11.143691848914479,121.99,0.19818,0.4859,0.0,3.1500000000000004,,0.0
80581,4.757,1.188,3.812,0.802,11.872510454284754,11.671577712924368,122.06,0.16799,0.4138,0.0,3.145,,0.0
80582,4.757,1.981,4.119,1.003,11.868757317999327,11.77998020887314,122.04,0.16984,0.4185,0.0,3.14,7.0,0.0
80583,5.154,3.566,4.327,1.107,12.554330122599529,11.77692084815044,122.03,0.17074,0.4144,0.0,3.14,7.0,0.0
80584,5.156,3.566,4.32,1.105,13.032131085819671,11.55906669564092,122.05,0.16373,0.41,0.0,3.1375,,0.0
80585,5.154,3.963,4.521,1.105,13.54539176007377,13.344790013623385,122.01,0.22391,0.5834,0.0,3.135,,0.0
80586,5.154,4.755,4.421,1.203,14.141674232051638,12.991536172270973,122.04,0.22469,0.5834,0.0,3.1325,,0.0
80587,5.154,5.944,4.521,1.205,14.946371962436148,22.21312573496226,122.02,0.15606,0.8207,0.0,3.13,19.0,0.0
80588,5.154,3.566,4.421,1.103,14.735660373705302,14.481463218964437,122.03,0.18363,0.4354,0.0,3.13,19.0,0.0
80589,4.757,1.188,3.924,0.805,13.517162261593711,14.886063518873364,121.88,0.24254,0.5968,0.0,3.1533333333333333,,0.0
80591,4.757,1.585,3.918,0.803,12.780913583115597,16.599286320908647,121.91,0.15468,0.8276,0.0,3.1766666666666667,,0.0
80592,4.757,1.585,4.019,0.902,12.325539508180917,14.403471945650166,121.91,0.23085,0.565,0.0,3.2,9.0,0.0
80593,4.757,3.566,4.22,1.003,12.691677655726641,12.468913414150602,121.98,0.17575,0.4402,0.0,3.2,9.0,0.0
80594,5.154,4.755,4.32,1.103,13.483774359008649,14.53210531073756,121.93,0.16401,0.8248,0.0,3.1950000000000003,,0.0
80595,5.154,2.774,4.32,1.105,13.444542051306055,12.083738185108087,121.97,0.18104,0.426,0.0,3.1900000000000004,,0.0
80596,4.759,1.585,3.924,0.805,12.733079435914238,13.39656523824445,121.93,0.21455,0.5553,0.0,3.185,,0.0
80597,4.757,1.188,3.818,0.802,12.082655605139966,12.155290113702492,121.97,0.18709,0.4416,0.0,3.18,10.0,0.0
80598,5.154,3.566,4.32,1.103,12.700758923597975,12.61120825629997,121.97,0.18788,0.5045,0.0,3.18,10.0,0.0
80599,5.154,5.152,4.421,1.103,13.639531246518583,13.62741190233762,121.92,0.23333,0.5767,0.0,3.1775,,0.0
80600,5.154,3.17,4.32,1.103,13.671771872563008,12.15940349775126,121.97,0.18052,0.4149,0.0,3.175,,0.0
80601,5.154,2.774,4.226,0.905,13.487940310794105,13.63718007981008,121.91,0.24214,0.5902,0.0,3.1725,,0.0
80602,5.154,3.17,4.226,1.006,13.508358217555873,11.9807678071624,121.93,0.16494,0.4117,0.0,3.17,14.0,0.0
80603,4.757,1.188,3.918,0.802,12.655350752289111,12.336104950499692,121.93,0.18231,0.4832,0.0,3.17,14.0,0.0
80604,4.757,3.566,4.22,1.003,12.922545526602379,13.930214698614975,121.91,0.2257,0.5743,0.0,3.2475,,0.0
80605,5.156,3.568,4.421,1.103,13.320181868621665,12.090850729137456,121.9,0.20572,0.4954,0.0,3.325,,0.0
80606,5.156,3.171,4.22,1.003,13.389127308035166,10.987481060065901,121.95,0.16563,0.4144,0.0,3.4025,,0.0
80607,4.759,1.585,4.025,0.905,12.754589115624615,11.263096602521825,121.92,0.16807,0.4132,0.0,3.48,10.0,0.0
80608,4.757,1.188,3.818,0.803,12.098012380937229,11.48662309426549,121.9,0.16509,0.4109,0.0,3.48,10.0,0.0
80609,4.757,3.963,4.22,1.003,12.651508666656062,11.403774404933143,121.93,0.16834,0.4143,0.0,3.413333333333333,,0.0
80610,4.757,2.774,4.32,1.003,12.712256066659243,11.497505934624447,121.92,0.17044,0.4414,0.0,3.3466666666666667,,0.0
80612,4.757,1.188,3.711,0.802,12.03597924666147,13.00888371673429,121.84,0.22635,0.5842,0.0,3.28,6.0,0.0
80613,4.757,0.792,3.717,0.703,11.415885472663026,13.077683900387902,121.85,0.2298,0.5857,0.0,3.28,6.0,0.0
80614,4.757,0.792,3.723,0.704,10.983919830864119,12.402529904483135,121.9,0.21087,0.5592,0.0,3.235,,0.0
80615,4.757,2.377,4.22,1.004,11.396143881604882,11.169456630066401,121.92,0.16419,0.4056,0.0,3.19,,0.0
80616,5.154,4.359,4.32,1.103,12.458100717123418,11.506862236878943,121.95,0.16441,0.4089,0.0,3.145,,0.0
80617,5.154,3.566,4.32,1.103,12.963570501986393,11.506618323074635,121.93,0.17034,0.4278,0.0,3.1,9.0,0.0
80618,5.154,4.359,4.32,1.103,13.555299351390474,10.971539159370218,121.92,0.1661,0.4191,0.0,3.1,9.0,0.0
80619,5.154,3.17,4.327,1.004,13.585209545973331,11.02517535216479,121.89,0.16674,0.4352,0.0,3.1375,,0.0
80620,5.154,2.774,4.226,1.006,13.457646682181332,12.590429202054766,121.98,0.22733,0.5848,0.0,3.175,,0.0
80621,5.154,3.566,4.32,1.004,13.633552677526932,12.68632451141335,121.99,0.2328,0.5628,0.0,3.2125,,0.0
80622,4.757,1.585,3.918,0.902,12.892086874268854,12.523022815190345,122.02,0.22524,0.5533,0.0,3.25,11.0,0.0
80623,4.757,0.792,3.611,0.702,11.983060811988196,11.249813847927202,122.03,0.18608,0.4555,0.0,3.25,11.0,0.0
80624,4.757,1.188,3.711,0.802,11.525542568391735,10.935762904887325,121.93,0.16531,0.4146,0.0,3.205,,0.0
80625,4.757,4.359,4.226,1.006,12.372279797874214,10.471614773463445,121.96,0.16621,0.4193,0.0,3.16,,0.0
80626,5.154,5.944,4.521,1.205,13.707795858511949,19.028019107108577,121.91,0.15975,0.7379,0.0,3.1149999999999998,,0.0
80627,5.154,3.963,4.32,1.103,13.957457100958365,22.285044887616763,121.96,0.18002,0.4377,0.0,3.07,12.0,0.0
80628,4.759,1.585,4.012,0.902,13.147619970670856,13.914165677516785,121.97,0.16629,0.4117,0.0,3.07,12.0,0.0
80629,4.757,2.774,4.22,1.003,13.0295339794696,12.10283117917178,121.98,0.16642,0.4087,0.0,3.0475,,0.0
80630,5.154,3.566,4.32,1.003,13.33357378562872,11.708391666119146,121.98,0.16568,0.4157,0.0,3.025,,0.0
80631,4.757,1.585,3.824,0.805,12.624801649940105,13.98046143903521,121.94,0.18752,0.6992,0.0,3.0025,,0.0
80633,4.759,1.981,3.918,0.803,12.275661154958073,12.837317534172117,121.95,0.22598,0.588,0.0,2.98,9.0,0.0
80634,4.757,1.981,4.019,0.902,12.09066280847065,12.920924349954726,121.93,0.22701,0.5837,0.0,2.94,,0.0
80635,4.757,3.17,4.22,1.003,12.408463965929453,13.00185922642413,121.94,0.22743,0.5881,0.0,2.9,,0.0
80636,5.154,2.774,4.22,1.003,12.631224776150615,13.137162100264435,121.93,0.22762,0.5706,0.0,2.86,,0.0
80637,4.757,0.792,3.717,0.703,11.832557343305432,12.95752057027349,121.95,0.22648,0.5898,0.0,2.82,6.0,0.0
80638,5.154,2.774,4.327,1.006,12.261090140313803,12.603092468922664,122.05,0.22548,0.5756,0.0,2.82,6.0,0.0
80639,5.154,3.566,4.421,1.105,12.856563098219661,12.881085331788334,122.06,0.22657,0.5854,0.0,2.8449999999999998,,0.0
80640,5.154,3.17,4.22,1.003,13.063694168753763,13.025031258162379,122.08,0.22798,0.5869,0.0,2.87,,0.0
80641,5.156,3.17,4.421,1.103,13.299585918127635,13.684410475084787,122.04,0.24955,0.5866,0.0,2.895,,0.0
80642,5.154,2.774,4.22,0.902,13.224710142689345,12.486297225067855,122.07,0.21667,0.5119,0.0,2.92,12.0,0.0
80643,4.759,2.378,4.226,1.004,12.967397099882541,11.163615263738793,122.1,0.16511,0.4132,0.0,2.92,12.0,0.0
80644,5.154,3.17,4.327,1.006,13.17427796991778,11.129595724823684,122.08,0.16538,0.4064,0.0,2.9,,0.0
80645,5.154,3.963,4.32,1.103,13.583994578942447,11.424183733530166,122.09,0.16501,0.4132,0.0,2.88,,0.0
80646,5.154,3.566,4.22,1.003,13.691696205259712,11.417172914420592,122.08,0.15747,0.4026,0.0,2.86,,0.0
80647,4.757,2.774,4.22,1.003,13.410387343681798,11.514243316752385,122.09,0.18018,0.4278,0.0,2.84,11.0,0.0
80648,4.757,2.774,4.019,0.802,13.092871140577257,11.040766120352247,122.09,0.17176,0.4784,0.0,2.84,11.0,0.0
80649,4.757,1.981,3.924,0.805,12.60510979840408,10.675603779280822,122.09,0.18176,0.4428,0.0,2.8449999999999998,,0.0
80650,5.154,3.566,4.32,1.105,13.067076858882857,10.491637967405325,122.13,0.1635,0.413,0.0,2.8499999999999996,,0.0
80651,5.156,4.359,4.32,1.103,13.628353801218001,11.17587707597402,122.1,0.18886,0.5142,0.0,2.855,,0.0
80652,5.156,3.171,4.32,1.103,13.664847660852601,12.41693368594136,122.06,0.22462,0.5535,0.0,2.86,11.0,0.0
80653,5.154,3.963,4.421,1.103,13.957693362596821,11.99824527799452,122.07,0.21559,0.5222,0.0,2.86,11.0,0.0
80654,5.154,4.359,4.622,1.304,14.402085353817775,11.669239751246485,122.1,0.21122,0.5041,0.0,2.9699999999999998,,0.0
80656,5.154,5.548,4.428,1.107,14.95255974767244,13.631294906317253,122.07,0.22721,0.6675,0.0,3.08,,0.0
80657,5.154,5.944,4.521,1.205,15.513991823370707,11.041798707006771,122.12,0.15939,0.4058,0.0,3.19,20.0,0.0
80658,5.154,3.566,4.22,1.004,15.042994276359492,11.104656769552324,122.13,0.16344,0.4106,0.0,3.19,20.0,0.0
80659,5.154,2.774,4.32,1.003,14.505395993451645,11.344519790369512,122.15,0.16332,0.4098,0.0,3.165,,0.0
80660,4.757,1.188,3.711,0.702,13.261177195416149,11.42957620166772,122.16,0.16426,0.4092,0.0,3.1399999999999997,,0.0
80661,4.757,0.792,3.617,0.703,12.243524036791305,11.395830246020418,122.19,0.1617,0.4106,0.0,3.1149999999999998,,0.0
80662,4.757,1.188,3.723,0.704,11.682066825753914,11.593413842069502,122.22,0.15968,0.4039,0.0,3.09,4.0,0.0
80663,4.757,1.188,3.717,0.702,11.28664677802774,11.301822763480887,122.19,0.16404,0.4091,0.0,3.09,4.0,0.0
80664,4.757,1.981,4.119,0.902,11.428352744619417,14.800089745511762,122.18,0.13223,0.7649,0.0,3.05,,0.0
80665,4.757,3.566,4.22,1.003,12.063646921233591,11.570757647897373,122.17,0.16668,0.4134,0.0,3.01,,0.0
80666,4.759,2.775,4.22,1.003,12.271652844863514,11.749764611260158,122.15,0.18047,0.5005,0.0,2.97,,0.0
80667,5.156,2.775,4.226,1.004,12.538456991404459,21.24349016316357,121.95,0.57181,0.6492,0.0,2.93,8.0,0.0
80668,5.156,4.361,4.428,1.107,13.29251989398312,12.057303988175573,122.22,0.16384,0.4108,0.0,2.93,8.0,0.0
80669,5.154,3.17,4.32,1.105,13.429463925788184,10.997750187560955,122.16,0.19727,0.4728,0.0,2.93,,0.0
80670,5.154,3.963,4.421,1.103,13.792924748051728,11.098351940033384,122.22,0.16565,0.412,0.0,2.93,,0.0
80671,5.154,2.774,4.22,1.003,13.60034732363621,10.514366100802015,122.19,0.18401,0.4497,0.0,2.93,,0.0
80672,4.757,2.377,4.119,0.902,13.166743126545347,10.610991200802564,122.22,0.16288,0.4134,0.0,2.93,13.0,0.0
80673,4.757,1.585,3.824,0.805,12.508020188581742,10.789583627312696,122.2,0.18691,0.4439,0.0,2.93,13.0,0.0
80674,4.759,1.585,3.918,0.803,12.07511413200722,10.467023738917778,122.21,0.16499,0.4145,0.0,2.88,,0.0
