minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1203,11.412500803314327,10.436507384124084,11.91918283802655
1204,11.9921984771418,11.026525762878073,13.334585496914192
1205,12.254964988801342,12.047575742085435,10.517630850730482
1206,,,
