minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1203,15.824372429571866,10.78266204784333,16.88644278297854
1204,16.6281710049497,11.392249963221845,18.891707434002146
1205,16.992518417859625,12.447165794211262,14.900801001787148
1206,,,
