minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1
1203,4.849257485764237,10.84955671569296,6.778476468985537
1204,6.0341268083205915,9.216294841776095,9.853462029022706
1205,7.339069446391951,9.405206951445582,10.186645646608799
