minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1223,4.137521616666669,5.917890666666667,2.686504533333334,3.568819233333333,0.0
1225,2.5345047666666667,2.4236868166666667,1.1266164833333332,2.884473083333333,0.0
1226,2.1710834833333332,2.4071968000000004,1.3231582499999996,3.0202251333333328,0.0
1227,2.1268393000000008,2.678036,1.3197970999999997,3.5254384833333328,0.0
1228,2.105154466666667,2.253688466666666,0.880629533333333,2.7731447666666664,0.0
1229,2.5615076166666664,2.8669549,1.031906116666667,5.085642833333334,0.0
1230,2.27380155,2.576419816666667,1.2488640333333332,3.7973216166666655,0.0
1231,2.1691430166666676,2.462774383333333,1.5196416666666663,5.085894150000002,0.0
1232,2.27625095,3.1861879,1.38963945,6.909402816666667,0.0
1233,2.426269299999999,2.7550348166666674,1.068007716666667,5.896035583333331,0.0
1234,2.3242904500000003,3.8168127833333334,1.4058574333333334,5.061085333333334,0.0
1235,2.3035220333333326,2.8141828666666657,1.2340667500000002,5.0999968666666655,0.0
