minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1223,17.741542804420064,22.29334560215093,9.77542853651868,14.647665081447435,0.0
1225,17.61327338816865,21.501598850754227,9.49245129307149,21.29140037841339,0.0
1226,17.177369897701762,20.997961791388093,9.822610947229672,25.627824710899066,0.0
1227,16.769002428341278,21.503818427957842,9.39810572391418,24.92731647462834,0.0
1228,17.312151161925936,20.955809694042767,10.019097168031182,26.967435067581274,0.0
1229,16.50177545001146,20.351763218740025,8.972244118462285,29.853974603531523,0.0
1230,16.986449724952184,19.840093320231343,9.23266611936339,32.39089305835977,0.0
1231,16.26252031523535,19.68277794249046,8.837294594351944,33.7776409910831,0.0
1232,14.576944568920846,19.12044181185742,8.414341612740262,31.00050557418153,0.0
1233,15.071824973575252,19.5752106740041,8.571915075365979,36.2332071150825,0.0
1234,15.231740603403649,19.661332370753005,8.675449905235661,37.57394581127014,0.0
1235,,,,,
