minutes,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1184,0.9330991001473534,4.596195109794462,3.74080883811769
1185,0.8228483418130933,5.137836146915838,5.109667592047106
1186,0.9367255433561236,5.133291047593624,5.79577692595347
