minutes,image_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1184,15.624223891286215,6.832580688246103,15.266065220768668
1185,17.458782828129163,6.086747344104222,20.3631368490383
1186,18.905350583878768,6.785127390092577,21.83585965475724
