minute,perf_rapl,igpm,x_rest
1184,8.85,28.97966386203686,20.129663862036857
1185,37.23883333333333,59.364662239325575,22.12582890599225
1186,34.120666666666665,54.159185487315156,20.038518820648488
1187,36.330999999999996,57.3014136686548,20.9704136686548
