minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
1148,8.45438870726423,32.58329376871924,2.716658131721642,0.0
1150,10.275916876760784,40.837934662183216,3.6108242045276473,0.0
1151,9.747259422422166,37.2694362970745,3.242880640362828,0.0
1152,9.151037471182365,34.613125461080266,3.106491265755076,0.0
1153,9.600320165129451,38.02907361082531,3.3104016891500456,0.0
1154,8.669198257959094,33.85565988729203,3.005622695553733,0.0
1155,10.480876301990381,40.03648457427403,3.5039609316058296,0.0
1156,11.13157007105652,43.17607604046215,3.5166194839818194,0.0
1157,8.678241516766395,33.210361961087955,2.8273067134984475,0.0
1158,8.566012763551212,33.277001611351615,2.867045801844363,0.0
1159,9.849550264544511,38.51070120102163,3.3504149983445437,0.0
1160,10.205700665627866,39.5791438941922,3.253327633557738,0.0
1161,,,,
