minute,perf_rapl,igpm,x_rest
1042,5.191607142857143,15.416042161717012,10.224435018859868
1043,5.180833333333334,15.220152584723431,10.039319251390099
1044,5.157906976744186,15.824447032161846,10.666540055417661
