minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1
1285,21.450207157702412,10.484708972549901,5.058726040454735
1286,22.30608189492264,13.421565497219726,5.5484263557341915
1287,20.652895710150457,14.807369011606076,5.5374497625520505
