minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1
1285,32.585125677878295,15.702136979601818,9.396577081911603
1286,33.67660623902878,20.04238953600616,10.515765276081947
1287,31.194207072621854,22.13710687850406,10.55285035293389
