minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1
1340,3.247944814723251,1.0374913654587756,3.32283269559972
1341,4.954612421267612,0.9184539577357134,3.5836303974149226
1342,3.274955153769229,0.6178475644159159,3.9671297986500447
1343,3.6721021756018994,0.625701168189557,4.220038024216934
1344,2.833668861169778,0.9133292080771577,4.351408979328778
1345,4.768753677183486,0.7843087577865852,3.6677696321764266
1346,3.719304951786224,1.0043475533746489,4.283009101863765
1347,3.509079904782059,0.949420297120623,3.026570116381067
1348,4.708299578835346,0.8934065054456808,3.673809182453035
1349,3.4882892316957075,1.1259206175626357,3.2831677449045977
1350,4.473498695272156,0.8711174675903788,2.9948506855090375
