,exec_time,exec_time
,mean,std
fqdn,,
image_processing-0-0.0.1,1.4041840255754474,0.11162656034557347
pyaes-0-0.0.1,1.3791394765432097,0.13554157801687466
video_processing-0-0.0.1,7.614239426395939,0.26734711882410095
