minutes,json_dumps_loads-0-0.0.1,pyaes_small-0-0.0.1
1032,55.3163293692643,88.92739790777142
1033,112.75643135404627,91.44779044423508
1034,194.86923357248867,89.67134388716119
1035,1000.0,1000.0
