timestamp,queue_len,mem_pct,sys_cpu_pct,load_avg,num_running_funcs,num_containers,cpu_us,cpu_sy,cpu_wa,gpu_queue_len
2023-08-06 22:38:00.962021173,0,0.0,4.3624161073825505,0.4075,0,0,0.5704697986577181,2.1812080536912752,1.6107382550335572,0
2023-08-06 22:38:05.963557709,0,0.0,13.470205307961942,0.4283333333333333,0,0,0.35052578868302453,2.086463027875146,11.033216491403772,0
2023-08-06 22:38:10.964423423,0,0.0,3.505257886830246,0.4008333333333333,0,0,0.3171423802370222,1.9362376898681357,1.2518778167250877,0
2023-08-06 22:38:15.963053657,0,0.0,1.2182910547396528,0.375,0,0,0.10013351134846463,1.1014686248331107,0.016688918558077435,0
2023-08-06 22:38:20.965757085,0,0.0,1.3351134846461947,0.37833333333333335,0,0,0.13351134846461948,1.1682242990654204,0.03337783711615487,0
2023-08-06 22:38:25.965492355,0,0.0,1.4858096828046743,0.355,0,0,0.08347245409015025,1.2687813021702836,0.1335559265442404,0
2023-08-06 22:38:30.966215987,0,0.0,1.3184245660881173,0.3333333333333333,0,0,0.06675567423230974,1.184913217623498,0.06675567423230974,0
2023-08-06 22:38:35.966993667,0,0.0,1.4342895263509006,0.3133333333333333,0,0,0.11674449633088727,1.3008672448298866,0.016677785190126748,0
2023-08-06 22:38:40.967773108,0,0.0,1.4678899082568806,0.295,0,0,0.08340283569641367,1.3511259382819014,0.03336113427856547,0
2023-08-06 22:38:45.969393581,0,0.0,1.2692050768203074,0.2975,0,0,0.1002004008016032,1.169004676018704,0.0,0
2023-08-06 22:38:50.968958289,0,0.0,1.385411450509097,0.2808333333333333,0,0,0.08345852111500583,1.28526122517109,0.016691704223001168,0
2023-08-06 22:38:55.969859491,0,0.0,1.9195459856451342,0.265,0,0,0.4172926055750292,1.3854114505090969,0.11684192956100817,0
2023-08-06 22:39:00.968965698,0,14.765624999999998,3.8082512109570743,0.26333333333333336,0,0,1.2694170703190244,2.188074160681477,0.3507599799565726,0
2023-08-06 22:39:05.970511258,0,0.4638671875,18.60387441549766,0.2758333333333333,4,5,13.977955911823647,4.124916499665999,0.501002004008016,0
2023-08-06 22:39:10.969998749,5,15.3076171875,15.720013364517206,0.30083333333333334,3,6,13.264283327764783,2.1717340461075847,0.28399599064483794,0
2023-08-06 22:39:15.971820825,16,0.6201171875,4.021358251293175,0.2833333333333333,4,7,2.052394460203571,1.935591523444018,0.03337226764558652,0
2023-08-06 22:39:20.974316827,16,0.6201171875,6.230218224221223,0.2733333333333333,4,7,4.197901049475263,1.9656838247542894,0.06663334999167084,0
2023-08-06 22:39:25.972672914,15,0.6201171875,7.346802471197195,0.265,4,7,5.176156286525297,2.1706461846718983,0.0,0
2023-08-06 22:39:30.973069535,19,0.6201171875,8.67244829886591,0.2575,4,7,7.08805870580387,1.5510340226817878,0.033355570380253496,0
2023-08-06 22:39:35.972944358,20,0.7177734375,14.352469959946596,0.27,4,8,11.949265687583445,2.3197596795727637,0.08344459279038718,0
2023-08-06 22:39:40.975192422,20,0.7177734375,17.31154102735157,0.255,4,8,14.926617745163442,2.334889926617745,0.05003335557038026,0
2023-08-06 22:39:45.975524594,21,0.7177734375,8.782768408749373,0.24833333333333332,4,8,7.2132242444481545,1.5528468859575888,0.01669727834362999,0
2023-08-06 22:39:50.975956479,32,0.7177734375,8.925592258925592,0.24166666666666667,4,8,7.323990657323991,1.5515515515515517,0.050050050050050046,0
2023-08-06 22:39:55.976369899,33,0.7177734375,9.018169694949158,0.23583333333333334,4,8,7.201200200033339,1.7836306051008501,0.03333888981496916,0
2023-08-06 22:40:00.977986661,38,0.7177734375,4.920767306088407,0.22999999999999998,4,8,3.386155129274395,1.5012510425354462,0.03336113427856547,0
2023-08-06 22:40:05.979431676,44,0.7177734375,1.9545606414968257,0.21833333333333335,4,8,0.35081857667891747,1.6037420648179084,0.0,0
2023-08-06 22:40:10.978007158,47,0.7177734375,3.853853853853854,0.2275,4,8,2.3189856523189856,1.5181848515181848,0.016683350016683352,0
2023-08-06 22:40:15.978565540,50,0.7177734375,9.095460614152202,0.2225,4,8,7.242990654205607,1.8190921228304404,0.03337783711615487,0
2023-08-06 22:40:20.979512342,51,0.7177734375,8.822548365577052,0.21833333333333335,4,8,7.28819212808539,1.5176784523015343,0.016677785190126748,0
2023-08-06 22:40:25.981798390,52,0.7177734375,9.028704939919894,0.21416666666666664,4,8,7.376502002670227,1.6188251001335114,0.03337783711615487,0
2023-08-06 22:40:30.980207566,57,0.7177734375,13.034045393858477,0.21666666666666667,4,8,11.365153538050734,1.6522029372496663,0.016688918558077435,0
2023-08-06 22:40:35.982445038,60,0.7177734375,5.820547031354236,0.2125,4,8,4.419613075383589,1.38425617078052,0.016677785190126748,0
2023-08-06 22:40:40.983468737,63,0.7177734375,1.753214226081149,0.2025,4,8,0.23376189681081982,1.486057772583069,0.03339455668725998,0
2023-08-06 22:40:45.982334750,69,0.7177734375,3.5225375626043407,0.20583333333333334,4,8,1.9532554257095158,1.5525876460767947,0.01669449081803005,0
2023-08-06 22:40:50.985284037,73,0.7177734375,4.336947456213511,0.19666666666666666,4,8,2.5521267723102583,1.7681401167639699,0.016680567139282735,0
2023-08-06 22:40:55.985963988,74,0.7177734375,2.068045363575717,0.1875,4,8,0.38358905937291526,1.6511007338225483,0.033355570380253496,0
2023-08-06 22:41:00.985359734,76,0.7177734375,7.623019182652209,0.1991666666666667,4,8,5.954962468723936,1.6013344453711427,0.06672226855713094,0
