timestamp,sensor,target,socket,cpu,RAPL_ENERGY_PKG,time_enabled,time_running
1689819143184,sensor,all,0,21,259522560,2211165,2211165
1689819144185,sensor,all,0,21,89870303232,980744052,980744052
1689819145185,sensor,all,0,21,85563539456,1981131751,1981131751
1689819146186,sensor,all,0,21,85086437376,2981451742,2981451742
1689819147186,sensor,all,0,21,88209358848,3981820692,3981820692
1689819148186,sensor,all,0,21,85446623232,4982182351,4982182351
1689819149187,sensor,all,0,21,84585742336,5982541382,5982541382
1689819150187,sensor,all,0,21,83858554880,6983008343,6983008343
1689819151188,sensor,all,0,21,84061716480,7983334736,7983334736
1689819152188,sensor,all,0,21,85141749760,8983695197,8983695197
1689819153188,sensor,all,0,21,85228781568,9984073295,9984073295
1689819154189,sensor,all,0,21,85162983424,10984505750,10984505750
1689819155189,sensor,all,0,21,83997229056,11984846779,11984846779
1689819156189,sensor,all,0,21,84408795136,12985297962,12985297962
1689819157190,sensor,all,0,21,84380221440,13985606100,13985606100
1689819158190,sensor,all,0,21,85053407232,14985928563,14985928563
1689819159190,sensor,all,0,21,85032173568,15986277804,15986277804
1689819160191,sensor,all,0,21,85090893824,16986567106,16986567106
1689819161191,sensor,all,0,21,83465601024,17987046907,17987046907
1689819162192,sensor,all,0,21,84049657856,18987559186,18987559186
1689819163192,sensor,all,0,21,84573945856,19987746398,19987746398
1689819164192,sensor,all,0,21,85250539520,20988025177,20988025177
1689819165193,sensor,all,0,21,84395950080,21988407719,21988407719
1689819166193,sensor,all,0,21,83765493760,22988797890,22988797890
1689819167193,sensor,all,0,21,84619821056,23989213883,23989213883
1689819168194,sensor,all,0,21,84408795136,24989517133,24989517133
1689819169194,sensor,all,0,21,84331462656,25989976253,25989976253
1689819170195,sensor,all,0,21,84356890624,26990261503,26990261503
1689819171195,sensor,all,0,21,84975026176,27990750304,27990750304
1689819172195,sensor,all,0,21,84061192192,28991009282,28991009282
1689819173196,sensor,all,0,21,83906002944,29991430307,29991430307
1689819174196,sensor,all,0,21,86690758656,30991737664,30991737664
1689819175196,sensor,all,0,21,84149534720,31992211441,31992211441
1689819176197,sensor,all,0,21,84128563200,32992462623,32992462623
1689819177197,sensor,all,0,21,83846234112,33992833390,33992833390
1689819178197,sensor,all,0,21,84736212992,34993194766,34993194766
1689819179198,sensor,all,0,21,84259110912,35993555797,35993555797
1689819180198,sensor,all,0,21,83904954368,36993913050,36993913050
1689819181199,sensor,all,0,21,83412385792,37994387991,37994387991
