minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
1102,1.4071021833333333,1.4144331833333326,1.1210815166666666,0.0
1104,0.5986496333333334,0.7574888166666667,0.5452334,0.0
1105,0.6555854000000001,0.9085871000000002,0.569583183333333,0.0
1106,0.6950905833333335,0.5724449666666664,0.5409134333333333,0.0
1107,0.6911192999999999,0.5987354000000001,0.6722560833333333,0.0
1108,1.017984683333333,0.7641182666666668,0.7778988333333333,0.0
1109,0.6453225666666665,0.69260515,0.6462705333333333,0.0
1110,0.5217405166666668,0.6846530333333333,0.4509499166666667,0.0
1111,0.7466263499999999,0.5659910833333333,0.5414983666666667,0.0
1112,0.7858782166666668,0.5567407833333334,0.5768754666666663,0.0
1113,0.6611254833333334,0.682686216666667,0.41975753333333327,0.0
1114,0.65029695,0.7549166333333333,0.7984966000000003,0.0
1115,0.8776905999999995,0.9159652,0.5609080333333334,0.0
1116,0.4966640833333334,0.4470811,0.4490294166666667,0.0
