minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
1102,2.14241186807645,4.74845131517029,5.525709352938034,0.0
1104,3.1347242138214515,7.215903988070404,8.957088445241597,0.0
1105,3.1291529442569637,7.56714783854226,9.436504133632319,0.0
1106,3.6369099859618905,8.051825360589964,10.548802989120906,0.0
1107,3.2722210565344825,7.134564616807063,9.116014184286247,0.0
1108,2.998548506074453,6.802374990241223,8.341051141451244,0.0
1109,3.6963619814019855,8.278400800185945,10.339290454853158,0.0
1110,3.985579931289441,9.141539362211013,10.644469437035212,0.0
1111,3.221769005049428,7.23465860037615,8.794640817660946,0.0
1112,2.721263181978545,6.212931158635002,7.56798590613162,0.0
1113,3.683439111808406,8.437495451095133,11.26110572357056,0.0
1114,2.4549712210665735,5.822935152032406,7.2105811073655195,0.0
1115,3.2854095753016432,7.107020890386278,8.588948068069548,0.0
1116,3.5938038164238746,7.620239559311952,9.558902428594292,0.0
