minutes,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
44,17.70448458333334,5.612738499999998,2.422117666666666,0.0
46,8.6,2.966666666666667,2.45,0.0
47,9.633333333333333,2.933333333333333,2.0833333333333335,0.0
48,9.183333333333334,3.95,2.3,0.0
49,0.08333333333333333,0.03333333333333333,0.08333333333333333,0.0
