minutes,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
44,37.581769019910375,24.130816386773763,10.683285174287704,0.0
46,35.42505484586884,24.912596828597845,11.02405761484209,0.0
47,36.2076648528461,23.871872119299184,11.48494469621256,0.0
48,36.30546438298411,25.289656289837286,11.914380219881767,0.0
49,,,,
