minutes,cp,dd-0-0.0.1,image_processing-0-0.0.1,video_processing-0-0.0.1
54,,8.136905603486806,18.85337203932017,39.09354066854299
56,,8.248165111696148,25.45864296918419,76.02887864054723
57,,9.793620426066633,25.657081482854437,69.59816452523464
58,,9.384299757159146,24.229834907077464,73.10215753610743
59,,,,
