minutes,cp,dd-0-0.0.1,image_processing-0-0.0.1,video_processing-0-0.0.1
54,,2.962586704411968,7.880133496559928,20.032318350817715
56,,3.1757281945317253,11.252628337345577,41.19827000197836
57,,3.738023556560839,11.241875334702039,37.386169278878114
58,,3.4599336655874993,10.25531728351639,37.93241658030076
59,,,,
