timestamp,energy_pkg,unit,event_name,counter_runtime,pct_time_counter_running,energy_ram,retired_instructions
2023-03-27 18:11:32.000307,19.06,Joules,power/energy-pkg/,1000333815,100.0,,
2023-03-27 18:11:33.001432,17.58,Joules,power/energy-pkg/,1001105749,100.0,,
2023-03-27 18:11:34.002532,18.81,Joules,power/energy-pkg/,1001092835,100.0,,
2023-03-27 18:11:35.003170,20.0,Joules,power/energy-pkg/,1000627653,100.0,,
2023-03-27 18:11:36.004170,19.64,Joules,power/energy-pkg/,1001008256,100.0,,
2023-03-27 18:11:37.005290,18.46,Joules,power/energy-pkg/,1001110181,100.0,,
2023-03-27 18:11:38.006380,18.91,Joules,power/energy-pkg/,1001056025,100.0,,
2023-03-27 18:11:39.007230,17.63,Joules,power/energy-pkg/,1000853699,100.0,,
2023-03-27 18:11:40.007746,19.42,Joules,power/energy-pkg/,1000504346,100.0,,
2023-03-27 18:11:41.008818,19.09,Joules,power/energy-pkg/,1001053749,100.0,,
2023-03-27 18:11:42.009881,17.43,Joules,power/energy-pkg/,1001055036,100.0,,
2023-03-27 18:11:43.010951,18.8,Joules,power/energy-pkg/,1001081112,100.0,,
2023-03-27 18:11:44.011142,21.06,Joules,power/energy-pkg/,1000167742,100.0,,
2023-03-27 18:11:45.012214,17.11,Joules,power/energy-pkg/,1001059214,100.0,,
2023-03-27 18:11:46.013280,18.9,Joules,power/energy-pkg/,1001071452,100.0,,
2023-03-27 18:11:47.014366,16.93,Joules,power/energy-pkg/,1001066922,100.0,,
2023-03-27 18:11:48.015139,18.01,Joules,power/energy-pkg/,1000764889,100.0,,
2023-03-27 18:11:49.015867,18.31,Joules,power/energy-pkg/,1000762175,100.0,,
2023-03-27 18:11:50.017007,16.4,Joules,power/energy-pkg/,1001100988,100.0,,
2023-03-27 18:11:51.018101,17.57,Joules,power/energy-pkg/,1001086066,100.0,,
2023-03-27 18:11:52.019142,18.31,Joules,power/energy-pkg/,1001020060,100.0,,
2023-03-27 18:11:53.020236,19.37,Joules,power/energy-pkg/,1001101349,100.0,,
2023-03-27 18:11:54.020805,17.55,Joules,power/energy-pkg/,1000569203,100.0,,
2023-03-27 18:11:55.021919,18.18,Joules,power/energy-pkg/,1001092129,100.0,,
2023-03-27 18:11:56.023017,18.37,Joules,power/energy-pkg/,1001091447,100.0,,
2023-03-27 18:11:57.023155,19.73,Joules,power/energy-pkg/,1000126463,100.0,,
2023-03-27 18:11:58.024239,21.32,Joules,power/energy-pkg/,1001080844,100.0,,
2023-03-27 18:11:59.024990,18.81,Joules,power/energy-pkg/,1000737660,100.0,,
2023-03-27 18:12:00.025911,16.87,Joules,power/energy-pkg/,1000924275,100.0,,
2023-03-27 18:12:01.027013,19.66,Joules,power/energy-pkg/,1001084600,100.0,,
2023-03-27 18:12:02.027153,16.26,Joules,power/energy-pkg/,1000132311,100.0,,
2023-03-27 18:12:03.028254,18.46,Joules,power/energy-pkg/,1001094675,100.0,,
2023-03-27 18:12:04.029342,19.11,Joules,power/energy-pkg/,1001079402,100.0,,
2023-03-27 18:12:05.030427,18.3,Joules,power/energy-pkg/,1001066169,100.0,,
2023-03-27 18:12:06.031136,20.86,Joules,power/energy-pkg/,1000696441,100.0,,
2023-03-27 18:12:07.032199,18.84,Joules,power/energy-pkg/,1001053235,100.0,,
2023-03-27 18:12:08.033256,18.0,Joules,power/energy-pkg/,1001048987,100.0,,
2023-03-27 18:12:09.034324,19.06,Joules,power/energy-pkg/,1001071549,100.0,,
2023-03-27 18:12:10.035149,20.19,Joules,power/energy-pkg/,1000820284,100.0,,
