minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1
1264,16.233879609581113,18.197186060389168,14.076007736350142
1265,16.21359353982992,16.897510456488234,15.098111072166915
1266,16.452942653554622,19.650801162572414,14.58064851565083
