success,function_name,was_cold,worker_duration_us,code_duration_sec,e2e_duration_us,tid
true,cnn_image_classification-0,true,5582325,3.564294815063477,5876911,445f8c28toaec8toa62ato46b6to000b5678a507
true,image_processing-0,true,2121648,2.028128147125244,2358230,46245e3dtoc93btob5f2to4bf6to339fb7ff0ef6
true,cnn_image_classification-0,true,5274545,3.052239418029785,5528137,d4167f0ctoc510to2262tod657to431644a40c0c
true,pyaes-0,true,1926285,1.8213927745819092,2178355,80a65423to59c1to0096to4a05toc9317ed3894f
true,image_processing-0,true,1625771,1.561187744140625,1872140,29fb0238to1df8to1f6atocdcetoe621a85741cb
true,pyaes-0,true,1822459,1.7191035747528076,2107377,f65a5fe7to381cto48bfto689ato3e5d741773a4
true,image_processing-0,true,1728068,1.625654935836792,1971370,d5e0f904to5fe8to5a53to0ec0tof717c70558a1
true,cnn_image_classification-0,true,4378015,2.779120683670044,4671146,dae8c61bto671etoae8eto399eto3345aae1c370
true,cnn_image_classification-0,true,4390362,2.595325231552124,4631516,466d76dctoe98ato0370to40a0to68e4dbb60bf1
true,image_processing-0,false,1482154,1.4803097248077393,1524610,b68c063atoa5a4to76a1tod056to0b174f94cb6e
true,pyaes-0,false,1753224,1.7503461837768557,1771053,a488dadbto9439to2505tode73to6e843c2f05f0
true,dd-0,true,591807,0.5043745040893555,860210,768d47b2to8f3cto11d6to873etode8207811e0b
true,dd-0,false,838935,0.8365538120269775,875783,a63f2738to286ato891atoaad4to7592d04bd85e
true,dd-0,true,869743,0.8033998012542725,1113620,ab099950tof413toac5dtobd20to397ef65886fd
true,image_processing-0,false,2165732,2.164076566696167,2205243,db35b2fctod4e3to0f44to3d09tob4373e94f625
true,dd-0,true,873235,0.7775177955627441,1148259,e72d2385to7388to4481toec32toe26c801d0611
true,cnn_image_classification-0,true,3773583,1.6886875629425049,4274814,0b2ceb04tod00dtob30dto2c5btod818934616e5
true,pyaes-0,false,1818828,1.8159198760986328,1837852,acbaff5cto75e1to972dto7f1btof5bcbfd6dec7
true,image_processing-0,false,1739471,1.7364509105682373,1776950,68c9c3c8to8110to9844toc651to76be5284797b
true,pyaes-0,false,1454240,1.452104091644287,1463135,5fb4cfc3tod07bto5ac9to003bto85caef90d4e1
true,dd-0,false,625891,0.6239583492279053,635513,bc277131toe7d3tob6beto961etocb9101a184ba
true,cnn_image_classification-0,false,998669,0.9964532852172852,1003269,0dd14348tocd1ftoef4btoa686to1d78158a818e
true,image_processing-0,false,1490809,1.489342451095581,1502406,fd43eb24to81aeto2ff7tocbefto282e8db1bb79
true,dd-0,false,732316,0.7305817604064941,736554,1d4525aeto3c25toe2dftodacfto9d951b41d27a
true,image_processing-0,false,1408241,1.4067671298980713,1426487,aac5370dto0a89to1b44to20f3toc07e7e7352df
true,cnn_image_classification-0,false,1392223,1.390357255935669,1396470,aacb9140to94b8to8571to50eeto78c137096403
true,pyaes-0,false,1298193,1.2970120906829834,1306605,4fbe2599to3d68to0e11to4db4to35b2c023c499
true,dd-0,false,548417,0.5468337535858154,574770,a6c2e023to7311to3c58toe8fetob23c6dfa0ccb
true,image_processing-0,false,1379674,1.3780038356781006,1410926,617c88b2tof0f9to5cb4toe55ctoebf9ecd60027
true,cnn_image_classification-0,false,892362,0.8909392356872559,895989,74500ceeto3cc5to0405tobaa2toeb36de962cc8
true,dd-0,false,520735,0.5195906162261963,524599,d6630addtoa5a2to360bto5ecatod119319eedbb
true,image_processing-0,false,1338461,1.336103439331055,1343657,50aca8d2to10d6to7eb6to1f2fto917eed4f4f74
true,cnn_image_classification-0,false,979220,0.977027416229248,984172,822a5129to7715to771ato9f86toceb9cd3dda22
true,cnn_image_classification-0,false,1255192,1.2537837028503418,1259611,7b56f8b3to20e5to28c9to89b4to9aa017e475f1
true,image_processing-0,false,1824794,1.8233301639556885,1828779,3fbb5ea2to1d7fto24bctof14cto01b8c1b96840
true,pyaes-0,false,1399194,1.3976633548736572,1416419,11461b9fto36efto76b6to99f3toac6b624c22fa
true,pyaes-0,false,1534254,1.5329346656799316,1552966,c179044fto8084to20bdtocf20toed951abf3db1
true,dd-0,false,591353,0.5899600982666016,609654,53a67e4atofbffto0de3to598eto563af8747fc6
true,pyaes-0,true,1680242,1.6224863529205322,1890185,f4c94329toe46ctof4e9tod27cto5d476827783e
true,image_processing-0,false,1488778,1.4873991012573242,1492368,9277b049to624cto6292to3ca2tof0485ff06f4e
true,dd-0,false,667494,0.6659629344940186,671278,172eba93toa223toe6d7to3290toe8eb5b16fa18
true,dd-0,false,679907,0.6784627437591553,683374,53945494tod200to79e6toaec4tobb9c5608b419
true,image_processing-0,false,1393743,1.391754150390625,1398181,ef42bfb2toc152to2287to9be1to708552792345
true,image_processing-0,true,1554384,1.482447624206543,1963430,ecaa8eb1toa628toa349to29datoa672fc61079b
true,image_processing-0,false,1695194,1.6932141780853271,1715275,c11b8f4fto1735to58a2to10e5to74f697163316
true,pyaes-0,false,1324434,1.3231303691864014,1328456,f8ed5355to0c51to49a1to6e20to5d25289aa930
true,dd-0,false,748478,0.7466366291046143,753265,8fe5ac08to3184to930dtoa623to043ae4c5e8c1
true,dd-0,false,749603,0.7480568885803223,753504,908e0607tof569to2b2atoeb9ato4ba9ff360be7
true,dd-0,false,744164,0.7429215908050537,747660,176b05e2to433etoc01cto45d9toec84272f7a97
true,cnn_image_classification-0,false,948643,0.9463202953338624,953592,841687cetoce8cto4e08tob7c7tod958b764aa41
true,dd-0,false,560849,0.5572185516357422,567967,f0a10007to60f3toc45atof36btoffad6d16a053
true,dd-0,false,619177,0.6175012588500977,623452,a1b0e518tod4adtoe063to661fto8a42f9c8d04e
true,dd-0,false,609444,0.6080799102783203,613045,344252c1to6c0btoc2edto4e80tob62ed5f1f01c
true,dd-0,false,569405,0.566396951675415,576318,2ef725bbto5105tod617to891dto80bae918b140
true,dd-0,false,557303,0.5557901859283447,561160,70777bedtod3a5to66f0to9c8btoa32dea116453
true,image_processing-0,false,1317889,1.3160388469696045,1322790,4e399fc9to0852to4b49to37dbto90c5572a61d6
true,pyaes-0,false,1370416,1.3686997890472412,1374571,cbdd2b7cto188eto3e26to8b9dto31f834155b17
