timestamp,sensor,target,socket,cpu,RAPL_ENERGY_PKG,time_enabled,time_running
1693257552363,sensor,all,0,21,406061056,1830984,1830984
1693257553363,sensor,all,0,21,92288319488,980612089,980612089
1693257554363,sensor,all,0,21,86406332416,1980828085,1980828085
1693257555364,sensor,all,0,21,88473075712,2981198898,2981198898
1693257556364,sensor,all,0,21,87761616896,3981389049,3981389049
1693257557364,sensor,all,0,21,85530247168,4981678236,4981678236
1693257558365,sensor,all,0,21,86581706752,5981898304,5981898304
1693257559365,sensor,all,0,21,85800255488,6982219584,6982219584
1693257560365,sensor,all,0,21,85442166784,7982730795,7982730795
1693257561366,sensor,all,0,21,86225453056,8982882271,8982882271
1693257562366,sensor,all,0,21,87107043328,9983274225,9983274225
1693257563366,sensor,all,0,21,83936149504,10983488781,10983488781
1693257564367,sensor,all,0,21,87058546688,11983903209,11983903209
1693257565367,sensor,all,0,21,86095953920,12984200941,12984200941
1693257566367,sensor,all,0,21,85365096448,13984511681,13984511681
1693257567367,sensor,all,0,21,85662367744,14984793799,14984793799
1693257568368,sensor,all,0,21,86542909440,15985028467,15985028467
1693257569368,sensor,all,0,21,85212266496,16985414895,16985414895
1693257570368,sensor,all,0,21,88247631872,17985647808,17985647808
1693257571369,sensor,all,0,21,84363706368,18985884326,18985884326
1693257572369,sensor,all,0,21,86323757056,19986344031,19986344031
1693257573369,sensor,all,0,21,87101276160,20986619286,20986619286
1693257574370,sensor,all,0,21,84865187840,21986907272,21986907272
1693257575370,sensor,all,0,21,86044835840,22987340095,22987340095
1693257576370,sensor,all,0,21,87391731712,23987594468,23987594468
1693257577371,sensor,all,0,21,84386250752,24987863536,24987863536
1693257578371,sensor,all,0,21,88011177984,25988187085,25988187085
1693257579371,sensor,all,0,21,85657387008,26988463565,26988463565
1693257580372,sensor,all,0,21,84743815168,27988805776,27988805776
1693257581372,sensor,all,0,21,87963467776,28989213345,28989213345
1693257582372,sensor,all,0,21,87194075136,29989383016,29989383016
1693257583373,sensor,all,0,21,84469874688,30989690658,30989690658
1693257584373,sensor,all,0,21,89299877888,31990046118,31990046118
1693257585373,sensor,all,0,21,84453359616,32990280586,32990280586
1693257586373,sensor,all,0,21,87416635392,33990564076,33990564076
1693257587374,sensor,all,0,21,86835724288,34990744026,34990744026
1693257588374,sensor,all,0,21,85938667520,35991257896,35991257896
1693257589374,sensor,all,0,21,85602336768,36991586267,36991586267
1693257590375,sensor,all,0,21,87560552448,37991870976,37991870976
1693257591375,sensor,all,0,21,85085126656,38992187862,38992187862
1693257592375,sensor,all,0,21,87610884096,39992326158,39992326158
1693257593376,sensor,all,0,21,86443819008,40992694440,40992694440
1693257594376,sensor,all,0,21,85900918784,41993108956,41993108956
1693257595376,sensor,all,0,21,85831450624,42993378362,42993378362
1693257596377,sensor,all,0,21,86585901056,43993667076,43993667076
1693257597377,sensor,all,0,21,85288026112,44994016327,44994016327
1693257598377,sensor,all,0,21,86627844096,45994271606,45994271606
1693257599378,sensor,all,0,21,86686302208,46994543347,46994543347
1693257600378,sensor,all,0,21,85199421440,47994943709,47994943709
1693257601378,sensor,all,0,21,87547707392,48995016626,48995016626
1693257602378,sensor,all,0,21,85270462464,49995556986,49995556986
