seconds,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,igpm,voltage,current,power_factor,discard,load_avg_1minute,cpu_pct,cpu_pct_process
65313,4.757,0.792,3.717,0.802,10.1696872404843,13.542939343037482,122.21,0.23678,0.5847,0.0,2.48,2.0,0.0
65314,4.757,0.792,3.717,0.802,10.13918106795496,13.327071176263301,122.24,0.23033,0.5607,0.0,2.48,2.0,0.0
65315,4.757,1.188,3.717,0.702,10.206626748162835,11.305511189420818,122.3,0.16539,0.412,0.0,2.45,,0.0
65316,4.757,0.792,3.723,0.704,10.13743872328718,14.492131936579938,122.23,0.14713,0.8044,0.0,2.42,,0.0
65317,4.757,0.792,3.717,0.703,10.086907106082826,14.961315377972843,122.25,0.15383,0.8073,0.0,2.3899999999999997,,0.0
65319,4.757,0.792,3.717,0.702,10.051234974150152,14.60090365609253,122.26,0.21547,0.5597,0.0,2.36,2.0,0.0
65320,4.757,0.792,3.717,0.702,10.026264481852273,14.338805367827815,122.24,0.2458,0.5886,0.0,2.3325,,0.0
65321,4.757,0.792,3.617,0.702,9.97878513722627,12.497061298815456,122.31,0.21591,0.4875,0.0,2.3049999999999997,,0.0
65322,4.757,1.585,4.119,0.904,10.394649596489547,16.05720741784559,122.27,0.16975,0.8507,0.0,2.2775,,0.0
65323,4.757,2.774,4.327,1.006,11.13545471808032,14.033807081024728,122.31,0.1896,0.4536,0.0,2.25,4.0,0.0
65324,5.154,4.359,4.722,1.306,12.457118303327658,12.541933680154036,122.31,0.16815,0.4176,0.0,2.25,4.0,0.0
65325,5.154,5.152,4.823,1.406,13.680482812764408,13.692157076604985,122.29,0.14568,0.8025,0.0,2.285,,0.0
65326,5.154,6.341,4.823,1.406,14.893537969237052,15.320434114092857,122.37,0.10668,0.3685,0.0,2.3200000000000003,,0.0
65327,5.154,6.341,4.622,1.306,15.652376578598167,14.409839730793696,122.32,0.15182,0.6053,0.0,2.355,,0.0
65328,5.154,7.133,4.528,1.306,16.39296360510905,12.868543099363565,122.32,0.16799,0.4123,0.0,2.39,26.0,0.0
65329,5.154,7.926,4.528,1.207,17.119574523638377,14.443768498157192,122.31,0.24943,0.598,0.0,2.39,26.0,0.0
65330,5.154,7.926,4.421,1.205,17.59550216657531,14.26228391640754,122.32,0.21775,0.5546,0.0,2.4425,,0.0
65331,5.154,7.926,4.722,1.306,18.049251516621702,12.69009489832945,122.32,0.20318,0.4539,0.0,2.495,,0.0
65332,5.154,8.322,4.823,1.507,18.576276061650624,13.826877585088901,122.31,0.23437,0.5852,0.0,2.5475000000000003,,0.0
65333,5.154,8.322,5.024,1.607,19.03549324316485,14.306909708179845,122.36,0.14105,0.7997,0.0,2.6,35.0,0.0
65334,5.55,8.322,5.233,1.71,19.569345270223057,14.72862172093398,122.36,0.14866,0.7967,0.0,2.6,35.0,0.0
65335,5.154,6.737,4.939,1.509,19.20024168915243,13.938992675196248,122.4,0.18212,0.4416,0.0,2.6675,,0.0
65336,5.154,6.737,4.722,1.406,18.84586918240421,14.77309634131462,122.37,0.21647,0.5567,0.0,2.7350000000000003,,0.0
65337,5.154,6.341,4.521,1.205,18.358408427680548,15.875146481549642,122.34,0.24056,0.595,0.0,2.8025,,0.0
65338,5.154,5.942,4.521,1.205,17.897485899374797,14.098262070220068,122.41,0.19555,0.5101,0.0,2.87,31.0,0.0
65339,5.154,6.737,4.521,1.205,17.813340129562153,12.789341123059836,122.44,0.17884,0.4447,0.0,2.87,31.0,0.0
65340,5.154,6.734,4.528,1.207,17.75623809069341,13.405126203646667,122.4,0.16967,0.4178,0.0,3.015,,0.0
65341,5.152,7.13,4.636,1.308,17.897166663485553,15.523276601495564,122.3,0.26932,0.6043,0.0,3.16,,0.0
65342,5.154,8.322,4.823,1.406,18.439516664440333,13.388311112019084,122.39,0.17472,0.4716,0.0,3.305,,0.0
65343,5.154,7.53,4.722,1.406,18.5512616651083,12.91551229799578,122.38,0.18078,0.4284,0.0,3.45,32.0,0.0
65344,5.154,7.53,4.722,1.406,18.62948316557584,13.739701502748789,122.32,0.2304,0.5841,0.0,3.45,32.0,0.0
65345,5.154,7.133,4.622,1.306,18.505138215903052,11.383234830809984,122.37,0.16889,0.4284,0.0,3.48,,0.0
65346,5.154,7.926,4.629,1.308,18.658696751132165,13.877981482877479,122.34,0.13896,0.7937,0.0,3.51,,0.0
65347,5.154,8.322,4.83,1.408,18.97528772579256,11.893213254038882,122.36,0.16489,0.4059,0.0,3.54,,0.0
65349,5.154,7.53,4.823,1.406,18.95660140805479,13.601204615470968,122.31,0.14623,0.7996,0.0,3.57,33.0,0.0
65350,5.154,7.53,4.722,1.406,18.913220985638354,13.472860058174577,122.32,0.23064,0.5706,0.0,3.5975,,0.0
65351,5.154,7.133,4.722,1.406,18.76375468994684,11.937690599967716,122.36,0.16828,0.4103,0.0,3.625,,0.0
65352,5.154,7.133,4.823,1.406,18.689428282962783,13.859056713052249,122.29,0.13794,0.7885,0.0,3.6525,,0.0
65353,5.154,6.341,4.737,1.408,18.37459979807394,13.934033416803846,122.28,0.13771,0.7899,0.0,3.68,32.0,0.0
65354,5.154,6.338,4.73,1.306,18.120619858651757,13.716168723374604,122.3,0.14285,0.796,0.0,3.68,32.0,0.0
65355,5.152,7.527,4.521,1.205,18.205933901056234,13.576637410482242,122.27,0.22924,0.5871,0.0,3.7475,,0.0
65356,5.152,7.923,4.421,1.205,18.354453730739365,12.440621242256785,122.27,0.16942,0.4677,0.0,3.8150000000000004,,0.0
65357,5.154,7.926,4.521,1.306,18.52021761151756,13.712045360265856,122.25,0.14263,0.8014,0.0,3.8825000000000003,,0.0
65358,5.154,7.926,4.622,1.306,18.66655232806229,13.517791790999834,122.3,0.13195,0.7717,0.0,3.95,32.0,0.0
65359,5.154,8.322,4.737,1.408,18.952886629643604,13.141149709019057,122.25,0.23078,0.5904,0.0,3.95,32.0,0.0
65360,5.55,8.322,5.132,1.607,19.450320640750526,11.356294965135476,122.29,0.18094,0.4393,0.0,3.99,,0.0
65361,5.55,7.926,5.124,1.607,19.677324448525365,11.200300021129026,122.28,0.1671,0.4169,0.0,4.03,,0.0
65362,5.154,5.944,4.722,1.406,18.941927113967754,12.72368443507308,122.3,0.18632,0.5063,0.0,4.07,,0.0
65363,5.154,6.341,4.722,1.306,18.516248979777426,12.988804132861047,122.29,0.22712,0.5205,0.0,4.11,32.0,0.0
65364,5.154,6.341,4.622,1.306,18.188274285844198,15.762774572299938,122.28,0.15226,0.8193,0.0,4.11,32.0,0.0
65365,5.154,6.341,4.636,1.308,17.963492000090937,14.395938574809215,122.31,0.14666,0.8061,0.0,4.130000000000001,,0.0
65366,5.154,6.341,4.722,1.306,17.831344400063657,14.601922051811693,122.32,0.14285,0.7962,0.0,4.15,,0.0
65367,5.154,6.341,4.622,1.306,17.70884108004456,15.180453284639988,122.32,0.16386,0.8382,0.0,4.17,,0.0
65368,5.154,6.341,4.722,1.406,17.683088756031193,14.518868933642063,122.33,0.13493,0.778,0.0,4.19,32.0,0.0
65369,5.154,6.737,4.823,1.406,17.814162129221835,16.76235503096746,122.31,0.17023,0.8586,0.0,4.19,32.0,0.0
65370,5.154,6.737,4.73,1.406,17.878013490455285,16.268739142935285,122.34,0.17024,0.8588,0.0,4.1850000000000005,,0.0
65371,5.154,6.737,4.737,1.308,17.895409443318698,15.075841568218761,122.32,0.25474,0.5946,0.0,4.18,,0.0
65372,5.154,7.133,4.521,1.205,17.93068661032309,15.060818860529322,122.32,0.22673,0.5643,0.0,4.175,,0.0
65373,5.154,7.133,4.521,1.306,17.985680627226163,13.73694727841309,122.35,0.17344,0.4723,0.0,4.17,32.0,0.0
65374,5.154,7.53,4.521,1.306,18.143276439058315,13.821387241546983,122.35,0.23477,0.5569,0.0,4.17,32.0,0.0
65375,5.154,7.926,4.722,1.406,18.46269350734082,12.143096976695428,122.39,0.16651,0.4101,0.0,4.1875,,0.0
65376,5.154,8.319,4.83,1.509,18.867485455138574,13.779690084104573,122.35,0.23691,0.5952,0.0,4.205,,0.0
65377,5.154,7.53,4.939,1.509,18.946839818597002,12.161560919193507,122.41,0.18797,0.4395,0.0,4.2225,,0.0
65378,5.154,7.133,4.722,1.406,18.787287873017902,12.832776776698362,122.41,0.18504,0.4953,0.0,4.24,33.0,0.0
65379,5.154,6.341,4.722,1.306,18.40800151111253,13.445107504085277,122.36,0.23852,0.542,0.0,4.24,33.0,0.0
65380,5.154,6.737,4.722,1.406,18.29130105777877,14.819111011730875,122.35,0.24714,0.5849,0.0,4.233333333333333,,0.0
65382,5.154,7.53,4.722,1.406,18.447510740445143,13.850930604175371,122.32,0.14171,0.7868,0.0,4.226666666666667,,0.0
65383,5.154,6.737,4.629,1.308,18.2616575183116,14.190087738062507,122.32,0.14837,0.7928,0.0,4.22,32.0,0.0
65384,5.154,6.341,4.528,1.207,17.95216026281812,14.406360965908807,122.08,0.15038,0.8072,0.0,4.22,32.0,0.0
65385,5.154,6.737,4.622,1.306,17.91221218397268,14.206537767914703,122.12,0.13569,0.785,0.0,4.215,,0.0
65386,5.154,6.734,4.722,1.406,17.943348528780877,14.637464318076319,122.31,0.14299,0.7959,0.0,4.21,,0.0
65387,5.154,7.53,4.923,1.507,18.294543970146613,14.458131182770124,122.32,0.15007,0.8018,0.0,4.205,,0.0
65388,5.152,7.923,4.823,1.507,18.62768077910263,14.321600796983107,122.28,0.23012,0.5717,0.0,4.2,32.0,0.0
65389,5.154,6.338,4.73,1.408,18.328376545371842,14.460934651355645,122.32,0.1503,0.813,0.0,4.2,32.0,0.0
65390,5.154,6.734,4.73,1.306,18.20706358176029,14.089441209790488,122.31,0.14382,0.7967,0.0,4.2975,,0.0
65391,5.154,6.737,4.521,1.205,18.0300445072322,12.297009344470693,122.31,0.16639,0.4148,0.0,4.395,,0.0
65392,5.154,6.734,4.823,1.406,18.05613115506254,14.258563943607415,122.23,0.24266,0.5906,0.0,4.4925,,0.0
65393,5.154,7.13,4.823,1.406,18.193191808543776,12.194423402860142,122.3,0.16276,0.4103,0.0,4.59,31.0,0.0
65394,5.154,6.737,4.521,1.205,18.020334265980644,15.82010565902672,122.22,0.1657,0.8221,0.0,4.59,31.0,0.0
65395,5.154,6.341,4.636,1.308,17.84593398618645,14.910545368732317,122.24,0.14855,0.801,0.0,4.5775,,0.0
65396,5.154,7.133,4.73,1.406,18.019053790330513,14.476945343032629,122.24,0.14663,0.806,0.0,4.5649999999999995,,0.0
65397,5.152,6.734,4.722,1.406,18.017537653231358,13.619230176862132,122.26,0.13844,0.791,0.0,4.5525,,0.0
65398,5.152,6.734,4.722,1.406,18.01647635726195,13.781977765464596,122.27,0.13319,0.7713,0.0,4.54,31.0,0.0
65399,5.152,7.13,4.622,1.306,18.074533450083365,13.791968761488052,122.24,0.14627,0.8074,0.0,4.54,31.0,0.0
65400,5.154,6.734,4.722,1.406,18.056973415058355,13.54486719963328,122.21,0.1387,0.7925,0.0,4.55,,0.0
65401,5.152,5.942,4.737,1.308,17.781581390540847,13.879766014631949,122.25,0.13604,0.778,0.0,4.5600000000000005,,0.0
65402,5.152,6.734,4.521,1.205,17.730706973378595,13.368507420113131,122.22,0.2315,0.5851,0.0,4.57,,0.0
65403,5.154,5.942,4.622,1.306,17.51869488136502,11.90833413156916,122.31,0.16245,0.4129,0.0,4.58,32.0,0.0
65404,5.154,7.13,4.722,1.406,17.78668641695551,15.183402824989756,122.28,0.17145,0.4589,0.0,4.58,32.0,0.0
65405,5.152,7.13,4.722,1.306,17.943680491868857,18.64983581828004,122.23,0.1832,0.8481,0.0,4.5875,,0.0
65406,5.154,5.152,4.629,1.308,17.4334763443082,18.521754379969035,122.28,0.1684,0.7982,0.0,4.595000000000001,,0.0
65407,5.154,7.133,4.636,1.308,17.67273344101574,16.24188402663057,122.3,0.14901,0.8172,0.0,4.6025,,0.0
65408,5.154,7.53,4.823,1.406,18.04481340871102,14.838291354794,122.29,0.14209,0.8027,0.0,4.61,31.0,0.0
65409,5.154,6.737,4.622,1.306,17.977069386097714,14.476537254286038,122.3,0.15047,0.8163,0.0,4.61,31.0,0.0
65410,5.154,7.527,4.521,1.205,18.106048570268403,24.906915094754083,122.15,0.4549,0.8827,0.0,4.62,,0.0
65411,5.154,7.926,4.421,1.205,18.286033999187882,19.18442587750065,122.37,0.1486,0.8113,0.0,4.63,,0.0
65413,5.154,7.923,4.83,1.408,18.594723799431517,16.312405586100414,122.38,0.15224,0.8021,0.0,4.64,34.0,0.0
65414,5.154,8.319,4.83,1.509,18.95990665960206,31.58500258122271,122.2,0.37043,0.8581,0.0,4.64,34.0,0.0
65415,5.154,8.319,4.823,1.406,19.18253466172144,20.18613881975157,122.37,0.14271,0.7963,0.0,4.6274999999999995,,0.0
65416,5.55,6.734,5.024,1.607,19.102274263205008,27.713480330622357,122.16,0.43044,0.9027,0.0,4.615,,0.0
65417,5.154,7.527,4.823,1.507,19.074891984243507,28.446633327382422,122.36,0.17825,0.8601,0.0,4.6025,,0.0
65418,5.154,6.737,4.722,1.406,18.758124388970455,40.79744216190452,122.19,0.40922,0.9609,0.0,4.59,32.0,0.0
65419,5.154,5.548,4.636,1.308,18.12448707227932,28.032631463073272,122.35,0.21179,0.8484,0.0,4.59,32.0,0.0
65420,5.154,7.133,4.428,1.205,18.063140950595525,20.130298614283888,122.38,0.16322,0.8476,0.0,4.5975,,0.0
65421,5.154,7.13,4.521,1.205,18.047198665416865,14.940573897289559,122.43,0.21768,0.4891,0.0,4.605,,0.0
65422,5.154,7.926,4.722,1.406,18.395439065791805,20.14008399273923,122.3,0.38696,0.722,0.0,4.6125,,0.0
65423,5.154,7.926,4.622,1.306,18.579207346054265,25.119960766656686,122.37,0.1678,0.8553,0.0,4.62,32.0,0.0
65424,5.154,7.133,4.622,1.306,18.469945142237986,19.186482880074273,122.38,0.15359,0.7926,0.0,4.62,32.0,0.0
65425,5.154,7.926,4.838,1.408,18.72676159956659,16.93297643950583,122.43,0.14182,0.8021,0.0,4.6275,,0.0
65426,5.154,7.923,4.83,1.406,18.902633119696613,17.36626844312535,122.35,0.17306,0.8288,0.0,4.635,,0.0
65427,5.154,6.737,4.923,1.507,18.72814318378763,13.775686053194395,122.41,0.18799,0.4217,0.0,4.6425,,0.0
65428,5.154,7.133,4.722,1.406,18.63420022865134,18.265487921371975,122.4,0.17281,0.8398,0.0,4.65,32.0,0.0
65429,5.154,6.737,4.622,1.306,18.389640160055936,16.71986634992141,122.4,0.26176,0.5713,0.0,4.65,32.0,0.0
65430,5.154,5.548,4.622,1.306,17.861748112039155,17.533087610616132,122.37,0.18276,0.8697,0.0,4.6175,,0.0
65431,5.154,6.737,4.536,1.308,17.82372367842741,18.259695735308934,122.35,0.17426,0.858,0.0,4.585,,0.0
65432,5.154,7.133,4.521,1.205,17.880506574899186,16.777478146047674,122.35,0.16533,0.8369,0.0,4.5525,,0.0
65433,5.154,7.53,4.622,1.306,18.09995460242943,16.540119302866046,122.35,0.15669,0.8309,0.0,4.52,32.0,0.0
65434,5.154,7.53,4.722,1.406,18.313568221700603,15.628839544618138,122.35,0.14829,0.7363,0.0,4.52,32.0,0.0
65435,5.154,7.133,4.622,1.306,18.283997755190423,15.706421474662818,122.31,0.24838,0.594,0.0,4.529999999999999,,0.0
65436,5.154,7.133,4.83,1.406,18.355698428633296,15.24617419606654,122.3,0.24139,0.5977,0.0,4.539999999999999,,0.0
65437,5.154,8.322,4.838,1.408,18.76558890004331,14.403230224475578,122.32,0.21773,0.548,0.0,4.55,,0.0
65438,5.154,7.53,4.722,1.406,18.779512230030313,16.63883434689659,122.27,0.25776,0.6016,0.0,4.56,32.0,0.0
65439,5.154,6.341,4.622,1.306,18.372558561021222,30.942510226689876,122.06,0.43339,0.9549,0.0,4.56,32.0,0.0
65440,5.154,7.133,4.521,1.205,18.264690992714854,21.89054680542824,122.27,0.1683,0.84,0.0,4.6274999999999995,,0.0
65441,5.154,7.133,4.622,1.306,18.249783694900398,19.28574728798332,122.25,0.1873,0.8792,0.0,4.695,,0.0
65442,5.154,7.926,4.83,1.408,18.570248586430278,18.62433732384479,122.27,0.16984,0.846,0.0,4.7625,,0.0
65443,5.154,7.926,4.838,1.509,18.827274010501196,17.872857291455134,122.27,0.16593,0.8464,0.0,4.83,32.0,0.0
65444,5.154,6.737,4.923,1.507,18.675391807350838,16.570088835678376,122.31,0.16076,0.8255,0.0,4.83,32.0,0.0
65445,5.154,6.341,4.722,1.406,18.35967426514559,16.795485129446377,122.27,0.29039,0.6663,0.0,4.81,,0.0
65447,5.154,6.341,4.722,1.406,18.138671985601913,13.936290811483175,122.33,0.22278,0.5209,0.0,4.79,,0.0
65448,5.154,6.341,4.823,1.406,18.01427038992134,16.76491682383711,122.31,0.22314,0.5637,0.0,4.77,32.0,0.0
65449,5.154,6.341,4.629,1.308,17.839589272944938,16.21683172940329,122.34,0.14871,0.6911,0.0,4.77,32.0,0.0
65450,5.154,5.944,4.528,1.207,17.537612491061456,16.14263369822973,122.31,0.15016,0.8103,0.0,4.8149999999999995,,0.0
65451,5.154,5.944,4.622,1.306,17.384128743743016,15.548738650944957,122.32,0.14566,0.8065,0.0,4.859999999999999,,0.0
65452,5.154,7.133,4.521,1.205,17.572790120620112,13.465778350091885,122.39,0.17404,0.4554,0.0,4.905,,0.0
65453,5.154,7.527,4.521,1.205,17.82305308443408,14.760754881857062,122.36,0.14568,0.7832,0.0,4.95,32.0,0.0
65454,5.154,7.133,4.722,1.406,18.000637159103853,15.774376547133881,122.35,0.20666,0.5976,0.0,4.95,32.0,0.0
65455,5.154,7.926,4.629,1.308,18.305546011372698,15.681609708966848,122.34,0.15839,0.8077,0.0,4.95,,0.0
65456,5.154,7.53,4.629,1.308,18.40018220796089,15.36567479112294,122.37,0.15266,0.8115,0.0,4.95,,0.0
65457,5.154,7.926,4.823,1.406,18.67282754557262,15.769973317348619,122.32,0.1601,0.8192,0.0,4.95,,0.0
65458,5.154,8.322,4.823,1.507,19.012779281900837,16.115989893495403,122.31,0.14941,0.8081,0.0,4.95,33.0,0.0
65459,5.154,7.53,4.722,1.406,18.952545497330586,16.043028873428252,122.33,0.24971,0.5977,0.0,4.95,33.0,0.0
65460,5.154,7.133,4.722,1.406,18.79128184813141,17.894857432510126,122.35,0.18162,0.8677,0.0,5.0125,,0.0
65461,5.154,7.926,4.636,1.308,18.861097293691987,16.19186006954568,122.33,0.24576,0.5658,0.0,5.075,,0.0
65462,5.154,7.53,4.73,1.406,18.84876810558439,15.101935002697916,122.32,0.24633,0.5975,0.0,5.1375,,0.0
65463,5.154,7.53,4.722,1.406,18.837737673909075,18.359849394147773,122.27,0.32265,0.6686,0.0,5.2,33.0,0.0
65464,5.154,7.926,4.622,1.306,18.88881637173635,15.06206953953488,122.37,0.19874,0.577,0.0,5.2,33.0,0.0
65465,5.154,7.527,4.722,1.406,18.864871460215443,16.971659496442328,122.34,0.30082,0.5712,0.0,5.175,,0.0
65466,5.154,7.923,4.923,1.507,19.05751002215081,16.439557145095804,122.36,0.14459,0.8079,0.0,5.15,,0.0
65467,5.154,7.926,4.838,1.509,19.168357015505567,15.006516170537504,122.35,0.13895,0.7903,0.0,5.125,,0.0
65468,5.154,7.133,4.83,1.406,18.974749910853895,16.567759832546056,122.35,0.1666,0.8546,0.0,5.1,33.0,0.0
65469,5.154,7.53,4.722,1.406,18.925924937597728,15.396933735794306,122.36,0.14946,0.808,0.0,5.1,33.0,0.0
65470,5.154,7.53,4.622,1.306,18.83174745631841,15.406377689964213,122.35,0.1527,0.8121,0.0,5.137499999999999,,0.0
65471,5.154,6.341,4.722,1.406,18.469123219422887,13.441266273360407,122.36,0.22735,0.5112,0.0,5.175,,0.0
65472,5.154,7.133,4.73,1.406,18.455286253596018,16.095605232233837,122.32,0.16804,0.8568,0.0,5.2125,,0.0
65473,5.154,7.53,4.636,1.308,18.50710037751721,15.154198316259341,122.36,0.13012,0.6948,0.0,5.25,32.0,0.0
65474,5.154,6.341,4.722,1.306,18.21187026426205,17.720862915733868,122.34,0.15057,0.8166,0.0,5.25,32.0,0.0
65475,5.154,7.133,4.722,1.306,18.242809184983436,15.7969227860677,122.35,0.15413,0.8241,0.0,5.243333333333333,,0.0
65477,5.154,5.548,4.521,1.205,17.698366429488406,15.99606945286046,122.34,0.14306,0.7947,0.0,5.236666666666667,,0.0
65478,5.154,6.341,4.622,1.306,17.615756500641886,15.747431875631799,122.32,0.15975,0.8325,0.0,5.23,31.0,0.0
65479,5.154,7.53,4.73,1.308,17.94762955044932,16.207018993339194,122.29,0.16262,0.8438,0.0,5.23,31.0,0.0
65480,5.154,7.53,4.737,1.408,18.212040685314527,16.209226060300743,122.29,0.16248,0.8474,0.0,5.305000000000001,,0.0
65481,5.154,6.737,4.622,1.306,18.09412847972017,15.088892077078208,122.25,0.14595,0.8133,0.0,5.380000000000001,,0.0
65482,5.154,6.338,4.521,1.205,17.83128993580412,14.855325387706477,122.29,0.14119,0.7998,0.0,5.455,,0.0
65483,5.154,7.13,4.622,1.306,17.94550295506288,14.891698825588323,122.26,0.2586,0.5951,0.0,5.53,32.0,0.0
65484,5.154,7.53,4.823,1.406,18.23575206854402,15.868051788023756,122.28,0.14665,0.8113,0.0,5.53,32.0,0.0
65485,5.154,7.923,4.838,1.408,18.561926447980813,15.553875534304506,122.29,0.15826,0.8358,0.0,5.5200000000000005,,0.0
