minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
1385,8.665097924073018,8.711293901442321,8.782007477081828,14.956301059479435
1386,8.796721548531806,8.055769539239057,14.40479684289261,13.623639379237147
1387,7.714978903304605,9.272347480192375,7.4820921844418855,18.9477328061696
1388,7.590488660969916,17.333826169770976,6.888615613795641,11.340182086647657
1389,8.332364070530549,11.016827261284146,2.0602826003792187,19.042911554920792
1390,8.63410426039992,17.248744767814653,11.593016324833197,13.647724403547748
1391,18.93967080927585,13.108521519084197,12.006136299455664,13.562209429959635
1392,8.581324449540674,13.535703872163293,14.91470592408907,16.2202156484465
1393,9.352557844432372,12.994187798451891,8.962205760141739,14.893668969934605
1394,9.589850953836674,10.133237380700958,2.0141396320825535,11.831180879009992
1395,10.489990339931717,9.430549007929502,10.274762476787167,10.981638529663284
1396,10.046860682026116,9.60070747594062,11.471853295852583,8.06129647260066
1397,9.988619697071773,8.561072129804003,13.662741345592343,14.007208163427615
1398,13.163477213716057,8.681549871886494,15.086474360808161,13.43730864695667
1399,13.654501372254,8.936498195563422,2.741786180863601,10.832799871717489
1400,11.040863689786413,9.284131589957642,11.977102160674919,9.753336967373524
1401,11.190744601210906,8.740580338512784,11.564016943281155,9.18903714669762
1402,11.344328793086804,10.313160179917157,19.561718050010878,9.171890752789077
1403,14.69013439724325,11.743853962320685,7.5974829932975485,11.230656800751696
1404,12.507887294402375,10.236088894952967,2.2103650591458295,11.523762026160586
1405,16.76856895389047,12.36694085184016,13.19887387663848,7.865995546706295
1406,14.883369899905738,8.445207847409565,11.083076902451129,15.490484684410108
1407,10.770823643312077,11.255949006394026,9.925053687091527,9.666975423011959
1408,10.095663490770194,8.167958081464489,11.38726624381021,5.848865675041082
1409,14.72883314130056,10.983979700129138,2.4650337059830383,7.9272652256463125
1410,10.242807070618609,14.469325697865338,13.328350701170615,9.663492746180207
