minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1249,8.429883036698778,7.724543528995594,10.326237145057483
1250,8.742231210760142,9.882687435605945,12.483468314919405
1251,9.156480397377434,7.150970251807597,7.318777683851134
