minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1249,12.288339623198548,8.511788818288668,15.363661370760022
1250,12.743653229193141,10.889879524048776,18.57324959991187
1251,13.347509139367252,7.879759936722796,10.889079962334938
