timestamp,sensor,target,power,socket,INSTRUCTIONS_RETIRED,LLC_MISSES,cpu-cycles,formula,predict,ratio,scope,time_enabled,time_running
1677612602074,sensor,vigorous_elbakyan,0.01285641748662206,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.01285641748662206,0.5104995347286096,cpu,0,0
1677612603074,sensor,vigorous_elbakyan,0.011392420774139322,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.011392420774139322,0.43088170875099585,cpu,0,0
1677612604074,sensor,vigorous_elbakyan,0.023106087738762368,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.023106087738762368,0.695927214124703,cpu,0,0
1677612605075,sensor,vigorous_elbakyan,0.0418134800116224,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.0418134800116224,0.8127186151859306,cpu,0,0
1677612606075,sensor,vigorous_elbakyan,0.013110271739612359,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.013110271739612359,0.5858575769682443,cpu,0,0
1677612607076,sensor,vigorous_elbakyan,0.013776334366054887,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.013776334366054887,0.5020015993049934,cpu,0,0
1677612608076,sensor,vigorous_elbakyan,0.010564752958893472,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.010564752958893472,0.48505937998526,cpu,0,0
1677612609076,sensor,vigorous_elbakyan,0.013281426941668518,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.013281426941668518,0.5905122699663626,cpu,0,0
1677612610077,sensor,vigorous_elbakyan,0.012968985727942731,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.012968985727942731,0.5474519962031541,cpu,0,0
1677612611077,sensor,vigorous_elbakyan,0.01241637184049667,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.01241637184049667,0.322794216046035,cpu,0,0
1677612612078,sensor,vigorous_elbakyan,0.01298862759917197,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.01298862759917197,0.5635656727734383,cpu,0,0
1677612613078,sensor,vigorous_elbakyan,0.014272664132840614,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.014272664132840614,0.5355931944917472,cpu,0,0
1677612614078,sensor,vigorous_elbakyan,0.026181598389718466,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.026181598389718466,0.6448268556777558,cpu,0,0
1677612615079,sensor,vigorous_elbakyan,0.041409128386661866,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.041409128386661866,0.7611660638807791,cpu,0,0
1677612616079,sensor,vigorous_elbakyan,0.012673748084190141,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.012673748084190141,0.5044318402380901,cpu,0,0
1677612617079,sensor,vigorous_elbakyan,0.01424083075533116,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.01424083075533116,0.5287475701054443,cpu,0,0
1677612618080,sensor,vigorous_elbakyan,0.01292462219120083,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.01292462219120083,0.5855077444218071,cpu,0,0
1677612619080,sensor,vigorous_elbakyan,0.013969366548824991,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.013969366548824991,0.5728947923958091,cpu,0,0
1677612620081,sensor,vigorous_elbakyan,0.012130481018225576,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.012130481018225576,0.5499384348007652,cpu,0,0
1677612621081,sensor,vigorous_elbakyan,0.014210555181401952,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.014210555181401952,0.5948647867037895,cpu,0,0
1677612622082,sensor,vigorous_elbakyan,0.0124711658881672,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.0124711658881672,0.512398879077883,cpu,0,0
1677612623082,sensor,vigorous_elbakyan,0.012481325476734048,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.012481325476734048,0.5312593694504024,cpu,0,0
1677612624083,sensor,vigorous_elbakyan,0.02465908244709069,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.02465908244709069,0.6302316483349085,cpu,0,0
1677612625083,sensor,vigorous_elbakyan,0.033226866677284604,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.033226866677284604,0.7165409075107868,cpu,0,0
1677612626084,sensor,vigorous_elbakyan,0.012698131096750576,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.012698131096750576,0.3028775630214089,cpu,0,0
1677612627084,sensor,vigorous_elbakyan,0.011169248478620903,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.011169248478620903,0.4953277765262446,cpu,0,0
1677612628085,sensor,vigorous_elbakyan,0.0105900164691297,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.0105900164691297,0.4928509736923396,cpu,0,0
1677612629085,sensor,vigorous_elbakyan,0.012904303014067135,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.012904303014067135,0.5748093261247345,cpu,0,0
1677612630085,sensor,vigorous_elbakyan,0.014570746461391924,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.014570746461391924,0.5714741103590442,cpu,0,0
1677612631086,sensor,vigorous_elbakyan,0.013595900073107672,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.013595900073107672,0.605975988576914,cpu,0,0
1677612632086,sensor,vigorous_elbakyan,0.01319324171290828,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.01319324171290828,0.49363162242844766,cpu,0,0
1677612633086,sensor,vigorous_elbakyan,0.01138998247288328,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.01138998247288328,0.5080513108682123,cpu,0,0
1677612634087,sensor,vigorous_elbakyan,0.02685368903871066,0,113987,113987,113987,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.02685368903871066,0.6773245136745143,cpu,63987,63987
1677612635087,sensor,vigorous_elbakyan,0.03412036862644362,0,363035,363035,363035,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.03412036862644362,0.7436231267934955,cpu,238896,238896
1677612636087,sensor,vigorous_elbakyan,0.014140183097928923,0,43672,43672,43672,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.014140183097928923,0.5983623002315824,cpu,257802,257802
1677612637088,sensor,vigorous_elbakyan,0.010197991811630273,0,41759,41759,41759,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.010197991811630273,0.4682086317288645,cpu,281807,281807
1677612638088,sensor,vigorous_elbakyan,0.01257906071874712,0,37552,37552,37552,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.01257906071874712,0.5276178192675589,cpu,313954,313954
1677612639089,sensor,vigorous_elbakyan,0.013016600333026023,0,40562,40562,40562,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.013016600333026023,0.5444604039356672,cpu,337686,337686
1677612640089,sensor,vigorous_elbakyan,0.009326976418499208,0,45004,45004,45004,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.009326976418499208,0.43903411029175,cpu,356308,356308
1677612641089,sensor,vigorous_elbakyan,0.010882748081035802,0,42210,42210,42210,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.010882748081035802,0.2627850039006344,cpu,372833,372833
1677612642090,sensor,vigorous_elbakyan,0.011472546062636528,0,37282,37282,37282,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.011472546062636528,0.5074369766780007,cpu,390672,390672
1677612643090,sensor,vigorous_elbakyan,0.011146897383773838,0,47062,47062,47062,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.011146897383773838,0.48195632502335434,cpu,410972,410972
1677612644091,sensor,vigorous_elbakyan,0.021987042923419325,0,70185,70185,70185,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.021987042923419325,0.6746716269016544,cpu,460709,460709
1677612645091,sensor,vigorous_elbakyan,0.026829915601464235,0,65161,65161,65161,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.026829915601464235,0.7358182145782753,cpu,496167,496167
1677612646091,sensor,vigorous_elbakyan,0.010238697896488111,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.010238697896488111,0.42566348008503807,cpu,496167,496167
