minutes,video_processing-0-0.0.1,pyaes-0-0.0.1,image_processing-0-0.0.1,dd-0-0.0.1
927,12.50347540478911,14.575085017627778,10.602991159755113,7.681762130045114
928,15.30592860469142,9.943824453188341,10.263385007017908,9.1685999964374
929,17.29286705832559,12.484461616934851,7.515752960582855,7.149421392408969
930,17.718521979149884,7.162860477226227,6.468882232613779,7.585773633886489
931,19.740790265762232,5.729985648460996,0.0015925757293104089,5.886432694974011
