minute,0
1359,-26.1762904412684
1360,-22.97340193578969
1361,-9.860838741013183
1362,-18.890087858466963
1363,-31.556707931460416
1364,-32.61608327644073
1365,-25.851850920075282
1366,-36.39253907567973
1367,-22.167327126833936
1368,-33.51780759717636
1369,-32.876837986782995
1370,100.0
