timestamp,power,voltage,current,power_factor,discard
2023-02-07 22:35:08.655860,28.343,121.45,0.25443,0.9172,0
2023-02-07 22:35:08.906415,42.556,121.35,0.39263,0.8932,0
2023-02-07 22:35:09.156963,36.833,121.39,0.32264,0.9405,0
2023-02-07 22:35:09.407529,41.394,121.37,0.35819,0.9522,0
2023-02-07 22:35:09.658102,39.745,121.36,0.37125,0.8822,0
2023-02-07 22:35:09.908654,42.308,121.33,0.36714,0.9498,0
2023-02-07 22:35:10.159210,33.574,121.4,0.29709,0.9309,0
2023-02-07 22:35:10.409749,36.481,121.38,0.32321,0.9299,0
2023-02-07 22:35:10.660288,42.916,121.32,0.3699,0.9563,0
2023-02-07 22:35:10.910876,41.397,121.34,0.35686,0.956,0
2023-02-07 22:35:11.161465,40.004,121.35,0.34561,0.9538,0
2023-02-07 22:35:11.412058,40.942,121.34,0.35313,0.9555,0
2023-02-07 22:35:11.662598,42.256,121.3,0.36363,0.958,0
2023-02-07 22:35:11.913075,39.43,121.36,0.35763,0.9085,0
2023-02-07 22:35:12.163648,38.665,121.37,0.34949,0.9115,0
2023-02-07 22:35:12.414243,36.365,121.37,0.318,0.9422,0
2023-02-07 22:35:12.664800,27.988,121.45,0.25219,0.9138,0
2023-02-07 22:35:12.915377,29.78,121.46,0.26475,0.9261,0
2023-02-07 22:35:13.165922,35.255,121.42,0.30609,0.9486,0
2023-02-07 22:35:13.416461,38.84,121.38,0.33533,0.9542,0
2023-02-07 22:35:13.667018,42.504,121.36,0.38506,0.9096,0
2023-02-07 22:35:13.917580,41.805,121.38,0.36498,0.9437,0
2023-02-07 22:35:14.168142,41.269,121.38,0.35454,0.959,0
2023-02-07 22:35:14.418687,36.396,121.41,0.31568,0.9497,0
2023-02-07 22:35:14.669278,32.777,121.41,0.28863,0.9353,0
2023-02-07 22:35:14.919857,30.954,121.4,0.27783,0.9177,0
2023-02-07 22:35:15.170399,40.118,121.35,0.34752,0.9513,0
2023-02-07 22:35:15.420949,34.486,121.37,0.30009,0.9468,0
2023-02-07 22:35:15.671503,35.616,121.35,0.31053,0.9452,0
2023-02-07 22:35:15.922081,39.706,121.31,0.34302,0.9542,0
2023-02-07 22:35:16.172664,35.011,121.35,0.30422,0.9483,0
2023-02-07 22:35:16.423240,38.566,121.35,0.35147,0.9042,0
2023-02-07 22:35:16.673800,35.208,121.39,0.30978,0.9362,0
2023-02-07 22:35:16.924363,25.789,121.48,0.23599,0.8995,0
2023-02-07 22:35:17.174940,34.677,121.43,0.31154,0.9166,0
2023-02-07 22:35:17.425519,31.908,121.45,0.28625,0.9179,0
2023-02-07 22:35:17.676103,21.66,121.51,0.20829,0.8558,0
2023-02-07 22:35:17.926678,29.051,121.45,0.25976,0.9208,0
2023-02-07 22:35:18.177216,32.006,121.44,0.28966,0.9099,0
2023-02-07 22:35:18.427762,24.178,121.5,0.23286,0.8546,0
2023-02-07 22:35:18.678306,31.789,121.47,0.3008,0.87,0
2023-02-07 22:35:18.928869,37.1,121.43,0.32275,0.9466,0
2023-02-07 22:35:19.179403,28.513,121.47,0.25395,0.9243,0
2023-02-07 22:35:19.429983,32.35,121.44,0.28582,0.932,0
2023-02-07 22:35:19.680553,32.455,121.44,0.30193,0.8851,0
2023-02-07 22:35:19.931116,36.45,121.41,0.31874,0.9419,0
2023-02-07 22:35:20.181661,31.611,121.43,0.29441,0.8842,0
2023-02-07 22:35:20.432218,34.456,121.42,0.30112,0.9424,0
2023-02-07 22:35:20.682776,35.627,121.4,0.32664,0.8985,0
2023-02-07 22:35:20.933354,33.752,121.43,0.30111,0.9231,0
2023-02-07 22:35:21.183914,33.611,121.44,0.34047,0.8129,0
2023-02-07 22:35:21.434471,26.301,121.5,0.24845,0.8712,0
2023-02-07 22:35:21.685011,31.321,121.46,0.28486,0.9052,0
2023-02-07 22:35:21.935577,40.482,121.39,0.35487,0.9397,0
2023-02-07 22:35:22.186116,31.36,121.47,0.28648,0.9012,0
2023-02-07 22:35:22.436696,29.807,121.49,0.28279,0.8676,0
2023-02-07 22:35:22.687267,32.237,121.48,0.294,0.9026,0
2023-02-07 22:35:22.937834,29.177,121.49,0.25768,0.932,0
2023-02-07 22:35:23.188212,32.589,121.48,0.28472,0.9422,0
2023-02-07 22:35:23.438765,28.624,121.49,0.25696,0.917,0
2023-02-07 22:35:23.689328,34.608,121.45,0.31754,0.8974,0
2023-02-07 22:35:23.939914,36.566,121.43,0.31648,0.9515,0
2023-02-07 22:35:24.190486,30.821,121.47,0.27386,0.9265,0
2023-02-07 22:35:24.441052,33.365,121.45,0.29359,0.9357,0
2023-02-07 22:35:24.691619,33.616,121.46,0.30244,0.9151,0
2023-02-07 22:35:24.942177,33.678,121.45,0.29559,0.9381,0
2023-02-07 22:35:25.192735,33.309,121.42,0.29466,0.931,0
2023-02-07 22:35:25.443297,33.356,121.43,0.29442,0.933,0
2023-02-07 22:35:25.693964,37.57,121.4,0.32842,0.9423,0
2023-02-07 22:35:25.944532,37.402,121.4,0.34063,0.9044,0
2023-02-07 22:35:26.195082,31.928,121.45,0.28257,0.9304,0
2023-02-07 22:35:26.445642,35.439,121.43,0.31333,0.9314,0
2023-02-07 22:35:26.696202,31.092,121.48,0.28901,0.8856,0
2023-02-07 22:35:26.946764,38.963,121.42,0.33936,0.9456,0
2023-02-07 22:35:27.197321,38.797,121.44,0.3399,0.9399,0
2023-02-07 22:35:27.447899,37.034,121.44,0.32462,0.9394,0
2023-02-07 22:35:27.698461,32.907,121.47,0.28932,0.9363,0
2023-02-07 22:35:27.949040,36.676,121.44,0.32834,0.9198,0
2023-02-07 22:35:28.199598,38.997,121.43,0.34002,0.9445,0
2023-02-07 22:35:28.450139,37.891,121.44,0.32824,0.9505,0
2023-02-07 22:35:28.700681,36.619,121.43,0.32742,0.921,0
2023-02-07 22:35:28.951250,45.477,121.37,0.39994,0.9368,0
2023-02-07 22:35:29.201790,37.699,121.42,0.32594,0.9526,0
2023-02-07 22:35:29.452324,41.365,121.36,0.35516,0.9597,0
2023-02-07 22:35:29.702864,39.061,121.34,0.35841,0.8982,0
2023-02-07 22:35:29.953432,39.709,121.34,0.3429,0.9543,0
2023-02-07 22:35:30.203995,40.458,121.34,0.34774,0.9588,0
2023-02-07 22:35:30.454575,40.32,121.35,0.34668,0.9584,0
2023-02-07 22:35:30.705057,37.694,121.39,0.32943,0.9426,0
2023-02-07 22:35:30.955615,39.953,121.36,0.34405,0.9569,0
2023-02-07 22:35:31.206178,36.775,121.39,0.31786,0.9531,0
2023-02-07 22:35:31.456749,38.793,121.41,0.33742,0.9469,0
2023-02-07 22:35:31.707324,37.982,121.43,0.32797,0.9537,0
2023-02-07 22:35:31.957911,36.524,121.44,0.31965,0.9409,0
2023-02-07 22:35:32.208191,38.733,121.41,0.33575,0.9502,0
2023-02-07 22:35:32.458742,42.458,121.4,0.39159,0.8932,0
