minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
1230,7.335009425287266,7.2667140879103655,4.176754125087256
1231,6.72861636473541,6.254328363861604,4.197038988373024
1232,6.515186850053699,6.953411914434578,4.176672247493382
