minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,cp
34,8.896360106020898,4.061998946490192,5.821648417654555,
36,11.337408262754566,7.788567247591555,10.385713911207073,
37,11.27317431448452,6.757740664684012,11.174152678841615,
38,11.945189692997513,8.009979259953814,8.2950654623565,
