minutes,cp,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
34,,8.234570372573003,4.1189753723136056,18.648907056720358
36,,10.847340244075196,7.595571598004506,36.961708478394485
37,,10.83409559491133,8.208724342583341,32.21313173994657
38,,11.363928078732558,6.032118620174409,37.796518995179916
