minute,perf_rapl,ipmi,x_rest
36,96.4375,239.1153846153846,142.6778846153846
37,98.45333333333333,243.45,144.99666666666664
38,103.65716666666667,249.0,145.34283333333332
39,98.00999999999999,248.57142857142858,150.5614285714286
