minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
1198,23.50229751937747,80.37070982743145,38.34646743518477,7.720589111892327,0.0
1200,25.29435828429519,74.12668684500117,36.9461569951489,7.947759093243922,0.0
1201,24.346911676880268,77.764635475761,38.61369438231043,7.996494461670502,0.0
1202,22.90693884545058,75.26990664361392,36.63416941187291,7.8399901922690125,0.0
1203,21.041927311677966,74.11014171478604,35.32922002293514,7.360999575867267,0.0
1204,21.263163712726033,66.71275969579585,34.977085465950616,7.476873460733706,0.0
1205,24.832776434970196,81.00079563692239,40.10188301242887,8.366996983461897,0.0
1206,21.78936916643921,73.67180642872921,35.43355948512532,6.936074003810406,0.0
1207,22.594041615784793,75.19033876005496,36.137468454399304,7.5261840123262305,0.0
1208,23.50534060580918,72.9639037569837,38.404748695289115,7.96792424099286,0.0
1209,23.344884259288982,80.98685471397745,37.20269312358024,7.8842260378309375,0.0
1210,21.169106640092703,77.33365833863685,34.91348007161091,6.892480075084963,0.0
1211,,,,,
