minutes,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
65,,7.8816204016455575,8.045975204781364,8.953345155036631
66,,,,
67,,7.465199904844458,15.757950075244485,18.795927083716663
68,,6.195598350378252,15.261497615975113,21.144496139897864
69,,8.234129482875401,22.198939611008093,28.30593232814087
