minutes,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
65,,13.346713583382195,26.9417725515568,22.487876104646787
67,,13.763476606228409,36.10323000508852,41.395425209078375
68,,17.356664981497097,38.77725660649453,46.764468840227266
69,,,,
