timestamp,power,voltage,current,power_factor,discard
2023-08-29 17:46:51.691341,45.448,121.29,0.40869,0.9168,0
2023-08-29 17:46:51.941894,16.676,121.43,0.22203,0.6185,0
2023-08-29 17:46:52.192442,17.477,121.48,0.19321,0.7446,0
2023-08-29 17:46:52.443000,30.463,121.38,0.31279,0.8024,0
2023-08-29 17:46:52.693565,46.715,121.25,0.40086,0.9611,0
2023-08-29 17:46:52.944154,55.124,121.15,0.48086,0.9462,0
2023-08-29 17:46:53.194697,44.525,121.29,0.38245,0.9599,0
2023-08-29 17:46:53.445241,20.945,121.44,0.28832,0.5982,0
2023-08-29 17:46:53.695831,13.946,121.53,0.22125,0.5187,0
2023-08-29 17:46:53.946378,30.942,121.29,0.40894,0.6238,0
2023-08-29 17:46:54.196935,43.876,121.31,0.38156,0.9479,0
2023-08-29 17:46:54.447493,55.648,121.26,0.48283,0.9505,0
2023-08-29 17:46:54.698049,48.376,121.3,0.41326,0.965,0
2023-08-29 17:46:54.948590,25.634,121.41,0.30651,0.6889,0
2023-08-29 17:46:55.199154,8.7929,121.55,0.17039,0.4245,0
2023-08-29 17:46:55.449708,30.531,121.41,0.37267,0.6748,0
2023-08-29 17:46:55.700264,45.067,121.31,0.38936,0.9541,0
2023-08-29 17:46:55.950824,55.573,121.25,0.48135,0.9522,0
2023-08-29 17:46:56.201366,46.483,121.31,0.39792,0.963,0
2023-08-29 17:46:56.451912,25.296,121.43,0.28003,0.7439,0
2023-08-29 17:46:56.702463,10.737,121.56,0.16285,0.5424,0
2023-08-29 17:46:56.953014,21.609,121.45,0.28916,0.6153,0
2023-08-29 17:46:57.203555,47.46,121.34,0.41699,0.938,0
2023-08-29 17:46:57.454113,54.187,121.26,0.46823,0.9543,0
2023-08-29 17:46:57.704685,45.453,121.3,0.39191,0.9561,0
2023-08-29 17:46:57.955229,28.46,121.4,0.31556,0.7429,0
2023-08-29 17:46:58.205773,12.972,121.5,0.22573,0.473,0
2023-08-29 17:46:58.456337,23.994,121.47,0.3054,0.6468,0
2023-08-29 17:46:58.706880,46.072,121.31,0.39471,0.9622,0
2023-08-29 17:46:58.957440,54.239,121.26,0.47016,0.9514,0
2023-08-29 17:46:59.208014,44.995,121.26,0.38712,0.9585,0
2023-08-29 17:46:59.458556,31.985,121.36,0.33378,0.7896,0
2023-08-29 17:46:59.709113,18.797,121.48,0.25461,0.6078,0
2023-08-29 17:46:59.959656,11.457,121.56,0.19148,0.4922,0
2023-08-29 17:47:00.210198,48.435,121.29,0.4412,0.9051,0
2023-08-29 17:47:00.460766,52.105,121.25,0.45202,0.9507,0
2023-08-29 17:47:00.711307,50.232,121.26,0.4352,0.9518,0
2023-08-29 17:47:00.961864,33.795,121.36,0.34146,0.8156,0
2023-08-29 17:47:01.212436,18.45,121.45,0.26729,0.5684,0
2023-08-29 17:47:01.462984,8.7451,121.49,0.17185,0.4189,0
2023-08-29 17:47:01.713550,47.583,121.22,0.41369,0.9489,0
2023-08-29 17:47:01.964116,51.227,121.2,0.44288,0.9544,0
2023-08-29 17:47:02.214657,50.387,121.24,0.43505,0.9553,0
2023-08-29 17:47:02.465213,37.123,121.35,0.35761,0.8555,0
2023-08-29 17:47:02.715755,17.432,121.45,0.26979,0.532,0
2023-08-29 17:47:02.966310,8.5669,121.51,0.16982,0.4152,0
2023-08-29 17:47:03.216865,42.716,121.29,0.43577,0.8082,0
2023-08-29 17:47:03.467424,50.492,121.23,0.43457,0.9584,0
2023-08-29 17:47:03.717964,52.743,121.27,0.45759,0.9505,0
2023-08-29 17:47:03.968506,40.462,121.34,0.37303,0.894,0
2023-08-29 17:47:04.219080,12.513,121.49,0.23109,0.4457,0
