minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1054,22.513523741640757,,5.677954273663688,19.8228279338594,17.810120362810576
1055,12.89620761290998,,7.077520368445395,13.484710847224195,20.028536500417328
1056,14.489769684349515,,7.011756817872557,16.79146048849657,20.984500158793278
1057,20.349180696460504,,8.032888842610136,17.027915481547605,21.231535685173153
1058,11.149962164659444,,6.624499807144206,13.141901911817179,17.87223957956852
1059,9.508708606196706,,5.181766332649335,11.523625892691117,14.814736979098155
1060,19.67034746637471,,6.375789450274806,17.955264459929666,21.67836695776598
1061,13.11313025738463,,6.498537082678739,15.354901931511836,19.925814210670108
1062,10.261244082232967,,6.175985571855464,14.780647954287664,18.445923855936435
1063,8.072608000293245,,5.071716102588834,14.21970171864211,13.450912427436592
1064,5.795876436676723,,5.886566916457815,13.54414335985291,16.066531274384847
1065,6.126941135705363,,7.412444436531688,18.25339571951664,21.22649454961257
