minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1054,5.528579319735575,,5.332897996624519,7.096687321041513,8.30575561561432
1055,3.0592651681753664,,5.971719373638325,3.746532318890561,7.792950080300339
1056,2.9978526018102194,,5.5295805325041005,6.623511645771513,5.207699669605988
1057,2.406913844463869,,4.624011838153491,6.463280316245361,7.25106949041604
1058,1.376866893513305,,4.312378775939773,4.1289183581567,6.308067915475517
1059,1.9768516578876048,,5.264089075455528,6.302955795735445,6.741785823985671
1060,2.9990695792692033,,4.665127698810201,6.875411980889718,8.746762415008085
1061,1.7602882680794463,,6.631160862349525,5.8898388831474975,8.02064067539642
1062,1.6950306883092774,,4.067194963524139,5.61802872492328,7.439487374129651
1063,1.620330172359368,,4.32413809042214,6.213750910260028,6.951448669326801
1064,0.9446832601818533,,4.577941429665334,4.09175654352372,10.0452514155993
1065,,,3.830050096177818,5.428432188021554,6.756024088161334
1066,,,,,
