seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
49445,4.06,,,13.145,,,,,,,,,2.848836,1.36,1.0,3.6,9.085
49446,3.91,,,13.145,,,,,71482403940.0,3372198.0,0.0332164,1.0,2.848836,1.36,1.0,3.0,9.235
49447,4.59,,,13.145,,,,,71485776138.0,2866998.0,0.04990295,2.0,3.372198,1.36,0.0,2.8,8.555
49448,3.9,,,13.145,,,,,71488643136.0,5136333.0,0.066563,3.0,2.866998,1.36,0.0,2.6,9.245
49449,6.98,,,13.145,,,,,71493779469.0,3564317.0,0.08325531666666668,4.0,5.136333,1.25,1.0,2.4,6.164999999999999
49450,4.83,,,13.145,122.68,0.13912,0.7702,0.0,71497343786.0,3081814.0,0.09992905,5.0,3.564317,1.25,1.0,2.5,8.315
49451,4.2,,,13.834411764705882,122.68,0.14516,0.804,0.0,71500425600.0,2898010.0,0.11660308333333333,6.0,3.081814,1.25,0.0,2.3,9.634411764705881
49452,3.94,,,14.45703249047148,122.58,0.14858,0.7524,0.0,71503323610.0,2928530.0,0.13327141666666667,7.0,2.89801,1.25,0.0,2.3,10.51703249047148
49453,4.01,,,13.854480498567346,122.64,0.14448,0.8067,0.0,71506252140.0,2616237.0,0.14996588333333336,8.0,2.92853,1.15,0.0,2.2,9.844480498567346
49454,3.54,,,13.610263632573055,122.65,0.13547,0.7757,0.0,71508868377.0,2578853.0,0.16663943333333334,9.0,2.616237,1.15,0.0,2.1,10.070263632573056
49455,3.52,,,11.289107195475744,122.67,0.1699,0.424,0.0,71511447230.0,2592604.0,0.18331371666666665,10.0,2.578853,1.15,0.0,2.1,7.769107195475744
49456,3.51,,,11.815090287610209,122.65,0.18624,0.5086,0.0,71514039834.0,2764911.0,0.19998970000000002,11.0,2.592604,1.15,0.0,2.1,8.30509028761021
49457,3.75,,,11.982694811896973,122.66,0.23041,0.5575,0.0,71516804745.0,2546922.0,0.21666303333333334,12.0,2.764911,1.15,0.0,2.1,8.232694811896973
