timestamp,power,voltage,current,power_factor,discard
2023-03-15 20:13:49.163034,40.89,120.44,0.35575,0.9543,0
2023-03-15 20:13:49.413631,37.332,120.44,0.33176,0.9343,0
2023-03-15 20:13:49.664203,43.746,120.39,0.3816,0.9522,0
2023-03-15 20:13:49.914783,36.962,120.43,0.32334,0.9492,0
2023-03-15 20:13:50.165327,39.859,120.41,0.34689,0.9543,0
2023-03-15 20:13:50.415904,36.381,120.41,0.32114,0.9408,0
2023-03-15 20:13:50.666467,43.59,120.37,0.37744,0.9595,0
2023-03-15 20:13:50.917029,38.421,120.36,0.33554,0.9514,0
2023-03-15 20:13:51.167672,45.998,120.35,0.39892,0.9581,0
2023-03-15 20:13:51.418253,42.232,120.4,0.36627,0.9576,0
2023-03-15 20:13:51.668836,43.256,120.38,0.37658,0.9541,0
2023-03-15 20:13:51.919380,40.953,120.38,0.35601,0.9555,0
2023-03-15 20:13:52.169868,43.032,120.39,0.37272,0.959,0
2023-03-15 20:13:52.420413,42.246,120.37,0.36775,0.9543,0
2023-03-15 20:13:52.670976,43.466,120.36,0.37672,0.9587,0
2023-03-15 20:13:52.921527,35.76,120.39,0.31614,0.9396,0
2023-03-15 20:13:53.172097,31.531,120.43,0.27969,0.9361,0
2023-03-15 20:13:53.422669,31.818,120.45,0.28371,0.9311,0
2023-03-15 20:13:53.673227,38.226,120.39,0.36414,0.8719,0
2023-03-15 20:13:53.923773,35.928,120.44,0.32406,0.9205,0
2023-03-15 20:13:54.174364,38.384,120.42,0.33714,0.9454,0
2023-03-15 20:13:54.424938,34.857,120.39,0.31401,0.9221,0
2023-03-15 20:13:54.675502,36.744,120.38,0.32465,0.9402,0
2023-03-15 20:13:54.926074,30.48,120.43,0.27763,0.9117,0
2023-03-15 20:13:55.176615,33.238,120.39,0.31815,0.8678,0
2023-03-15 20:13:55.427178,31.666,120.41,0.29245,0.8992,0
2023-03-15 20:13:55.677741,36.546,120.4,0.338,0.898,0
2023-03-15 20:13:55.928296,37.551,120.38,0.33632,0.9275,0
2023-03-15 20:13:56.178874,35.094,120.36,0.33908,0.8599,0
2023-03-15 20:13:56.429376,38.143,120.35,0.34228,0.926,0
