seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
55432,4.76,,,10.94,,,,,,,,,3.187628,0.83,4.0,3.0,6.18
55433,4.33,,,10.94,,,,,106614899928.0,3848792.0,0.03323168333333333,1.0,3.187628,0.83,4.0,2.7,6.609999999999999
55434,5.26,,,10.94,,,,,106618748720.0,3580036.0,0.04991833333333333,2.0,3.848792,0.76,2.0,2.6,5.68
55435,4.89,,,10.94,,,,,106622328756.0,5494220.0,0.06657865,3.0,3.580036,0.76,2.0,2.3,6.05
55436,7.44,,,10.94,,,,,106627822976.0,4142878.0,0.08326211666666666,4.0,5.49422,0.76,1.0,2.1,3.499999999999999
55437,5.66,,,10.94,,,,,106631965854.0,3866406.0,0.09994275000000001,5.0,4.142878,0.76,1.0,2.2,5.279999999999999
55438,5.25,,,10.94,120.93,0.18979,0.4767,0.0,106635832260.0,3415672.0,0.11662446666666666,6.0,3.866406,0.76,1.0,2.2,5.6899999999999995
55439,4.63,,,14.41249111725227,120.9,0.22927,0.5988,0.0,106639247932.0,3178042.0,0.1333097,7.0,3.415672,0.76,1.0,2.2,9.78249111725227
55440,4.41,,,14.830010901977298,120.89,0.22628,0.6502,0.0,106642425974.0,3192514.0,0.14999986666666668,8.0,3.178042,0.7,1.0,2.1,10.420010901977298
55441,4.24,,,15.154182773541557,120.89,0.16377,0.8138,0.0,106645618488.0,2774880.0,0.16667265,10.0,3.192514,0.7,1.0,2.0,10.914182773541556
55442,3.79,,,15.389177941738215,120.89,0.15609,0.742,0.0,106648393368.0,4392234.0,0.1833388,11.0,2.77488,0.7,0.0,2.0,11.599177941738215
55443,5.97,,,13.164107689830637,120.88,0.20248,0.5316,0.0,106652785602.0,2853594.0,0.20002313333333335,12.0,4.392234,0.7,0.0,2.0,7.194107689830637
55444,3.87,,,16.015706169076395,120.84,0.14789,0.797,0.0,106655639196.0,2680326.0,0.21671178333333332,13.0,2.853594,0.64,1.0,2.0,12.145706169076394
55445,3.67,,,14.807770287771003,120.73,0.14149,0.7821,0.0,106658319522.0,3017687.0,0.23338333333333333,14.0,2.680326,0.64,1.0,2.0,11.137770287771003
55446,4.11,,,12.009557141853449,120.76,0.16523,0.4066,0.0,106661337209.0,2813480.0,0.25005725,15.0,3.017687,0.64,0.0,2.0,7.899557141853449
55447,3.8,,,13.787445484240374,120.8,0.24431,0.5438,0.0,106664150689.0,2930691.0,0.2667341166666667,16.0,2.81348,0.64,0.0,1.9,9.987445484240375
55448,4.01,,,12.284865904102881,120.89,0.1282,0.4201,0.0,106667081380.0,2870371.0,0.28340745,17.0,2.930691,0.64,0.0,1.8,8.274865904102882
55449,3.9,,,14.176493142742494,120.7,0.15061,0.8149,0.0,106669951751.0,2808993.0,0.3000798833333333,18.0,2.870371,0.64,0.0,1.9,10.276493142742494
55450,3.83,,,14.459373013955117,120.77,0.21898,0.7655,0.0,106672760744.0,2907100.0,0.31674975,19.0,2.808993,0.59,0.0,1.9,10.629373013955117
55451,3.96,,,13.028899248044604,120.77,0.19365,0.5572,0.0,106675667844.0,2969640.0,0.33343685,20.0,2.9071,0.59,0.0,1.8,9.068899248044605
55452,4.0,,,13.498474610449072,120.77,0.14792,0.7376,0.0,106678637484.0,2985552.0,0.35011193333333335,21.0,2.96964,0.59,0.0,1.8,9.498474610449072
55453,4.08,,,13.81369013412896,120.7,0.21332,0.557,0.0,106681623036.0,2801904.0,0.36678825,22.0,2.985552,0.59,0.0,1.8,9.73369013412896
55454,3.8,,,14.078437011236655,120.75,0.26098,0.573,0.0,106684424940.0,2924180.0,0.38346535,23.0,2.801904,0.54,0.0,1.8,10.278437011236655
55455,3.96,,,13.82123304639039,120.72,0.19961,0.5384,0.0,106687349120.0,2714704.0,0.40013648333333335,24.0,2.92418,0.54,0.0,1.8,9.861233046390389
55456,3.74,,,13.851682684438547,120.82,0.25754,0.5549,0.0,106690063824.0,2596748.0,0.41680623333333333,25.0,2.714704,0.54,0.0,1.8,10.111682684438547
55457,3.51,,,14.303316112534457,120.79,0.2722,0.5895,0.0,106692660572.0,3154542.0,0.4334827166666667,26.0,2.596748,0.54,0.0,1.8,10.793316112534457
55458,4.42,,,12.452526978618776,120.72,0.2384,0.5672,0.0,106695815114.0,3026424.0,0.4501561666666667,27.0,3.154542,0.54,0.0,1.8,8.032526978618776
55459,4.0,,,14.843353387566603,120.69,0.15346,0.8069,0.0,106698841538.0,2806684.0,0.4668319833333333,28.0,3.026424,0.54,0.0,1.8,10.843353387566603
55460,3.8,,,13.768255948354714,120.76,0.19651,0.5636,0.0,106701648222.0,2949495.0,0.4835058166666667,29.0,2.806684,0.5,0.0,1.8,9.968255948354713
55461,4.06,,,12.961576073199959,120.78,0.22057,0.548,0.0,106704597717.0,2959315.0,0.5001781666666667,30.0,2.949495,0.5,0.0,1.7,8.901576073199958
55462,3.99,,,13.699640095175308,120.81,0.25094,0.5862,0.0,106707557032.0,2823326.0,0.5168504166666666,31.0,2.959315,0.5,0.0,1.8,9.709640095175308
55463,3.83,,,14.45636688685159,120.68,0.18997,0.8352,0.0,106710380358.0,2813097.0,0.5335258666666667,32.0,2.823326,0.5,0.0,1.7,10.62636688685159
55464,3.83,,,13.607349989533066,120.83,0.21581,0.5498,0.0,106713193455.0,2972556.0,0.55020185,33.0,2.813097,0.46,0.0,1.8,9.777349989533066
55465,4.02,,,13.85922620248689,120.83,0.23383,0.6005,0.0,106716166011.0,2779908.0,0.5668741666666667,34.0,2.972556,0.46,0.0,1.7,9.839226202486891
55466,3.87,,,13.367958811217102,120.85,0.16556,0.606,0.0,106718945919.0,4900449.0,0.58354845,35.0,2.779908,0.46,0.0,1.7,9.497958811217103
55467,6.66,,,12.931612090573227,120.86,0.20547,0.5281,0.0,106723846368.0,4855907.0,0.6002164000000001,36.0,4.900449,0.46,0.0,1.7,6.271612090573226
