minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
574,5.9742721153612806,22.788164313397584,15.834038752616081,3.1647793925728265
575,5.555522529395275,23.34480581416376,16.213423162152953,3.0953493572676636
576,6.265514276783962,25.095895166599046,14.048652046997942,3.3318600460885452
577,6.801191328747046,25.9534012669782,12.65782439646164,2.8723594226313525
578,6.9209420628398775,25.221994832049052,10.862384909369752,3.210977056401386
579,5.7038931793843535,23.856725903336702,12.077048266355956,4.764233894407689
580,5.316014554089602,26.346341547883934,10.914705634729318,4.907243900352001
581,4.695457881794488,27.85122361204673,9.079668636326272,6.101723365349647
582,4.890476917209019,28.412653040703464,7.899565613444142,5.20865209952542
583,5.697860100998448,28.097202189545758,8.933544862868626,4.622376647824417
584,6.008025553319887,28.19079590069615,9.929769077991805,3.801236557886501
585,7.784535432866972,26.949458692684033,8.713094184572265,3.4237874410772315
