minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
574,15.708921247350917,28.6369125797608,23.10616404849877,7.454515359921955
575,15.54613536821774,28.50503608266905,24.582455295351114,7.441417458961168
576,15.874974679057592,31.99729534039754,22.938997102989255,7.327105487424077
577,16.197035058057413,31.980419133629024,22.557205820827097,6.839708368932312
578,17.642068351781994,30.2579374249362,22.038803758111346,7.541865667695429
579,16.465354893782205,28.890649627177442,22.177809576219303,7.784490784618325
580,17.276930102336973,30.49877555941299,22.775129191040428,8.820882465984571
581,16.681667829445384,30.96188791248577,21.60692513722661,9.452853218796301
582,16.23138239609959,30.775908462615167,21.605149367414118,8.475085336260227
583,15.724559855843454,32.582369879135676,21.088562000319502,8.38926617871965
584,17.18129894147301,33.32194570651585,21.895357001995816,6.911904563295653
585,16.748557454173834,31.509726353482982,24.095715746284707,6.788385120037936
