minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
574,19.678669964553553,38.05198953053298,29.956376847284144,9.54554991474705
575,19.14672096234229,38.12647594402063,31.767321601812633,9.67117254862656
576,19.846398517681706,42.91051800260036,29.19901953752565,9.3437882863976
577,20.670984398865915,42.88070227334037,28.431950267551457,8.585554546716082
578,22.552334552367796,40.45723425634917,27.452644503321416,9.49646728465801
579,20.83867209891095,38.597539081902006,27.847842759955327,10.252436134754438
580,21.388143032465845,41.5440296584752,27.334972329537674,11.845373368250742
581,20.518300410500498,42.14531375866977,25.880881336504075,12.63844694915217
582,20.034464350986404,42.206589115417565,25.622804595354218,11.058105211386476
583,19.56830585905333,44.41815575203692,25.10555923324786,10.943959389315372
584,21.89141966094007,44.836473965959215,26.335093165830195,8.823718898364515
585,21.44452837706837,42.364213740186024,29.180481473030984,8.557972214234544
