minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
574,21.80938726528771,51.54886439029137,39.10058160166348,10.109144100539948
575,20.44318941108925,52.137801378503255,41.351474864809134,10.175326906214877
576,21.62790912595112,57.35310064866393,37.425997106932485,10.365351643676219
577,22.712137443172388,58.39884632191987,35.663865835855916,8.90642511872246
578,24.316821120543047,55.8414561638019,33.26609386758164,10.076318923373497
579,21.81734874599041,53.113257349711,34.60142734205756,12.08605783338124
580,20.95372493517075,59.65244504901434,31.429215950741124,13.6085370758338
581,19.61060143024755,61.497171060544915,28.91450048738149,15.526440277167307
582,19.975798530885488,63.09110040322575,26.515727722421847,13.090139004127396
583,20.522584005864662,63.938470871018325,27.677850768805925,12.539358595341312
584,22.421869164463327,64.43534885775811,30.203661786055076,9.906443602023385
585,24.054526473714176,61.1524473205318,31.530596948990148,8.67149769314232
