timestamp,load_avg_1minute,cpu_pct,hw_cpu_hz_mean,hw_cpu_hz_max,hw_cpu_hz_min,hw_cpu_hz_std,hw_cpu0_hz,hw_cpu1_hz,hw_cpu2_hz,hw_cpu3_hz,hw_cpu4_hz,hw_cpu5_hz,hw_cpu6_hz,hw_cpu7_hz,hw_cpu8_hz,hw_cpu9_hz,hw_cpu10_hz,hw_cpu11_hz,hw_cpu12_hz,hw_cpu13_hz,hw_cpu14_hz,hw_cpu15_hz,hw_cpu16_hz,hw_cpu17_hz,hw_cpu18_hz,hw_cpu19_hz,hw_cpu20_hz,hw_cpu21_hz,hw_cpu22_hz,hw_cpu23_hz,hw_cpu24_hz,hw_cpu25_hz,hw_cpu26_hz,hw_cpu27_hz,hw_cpu28_hz,hw_cpu29_hz,hw_cpu30_hz,hw_cpu31_hz,hw_cpu32_hz,hw_cpu33_hz,hw_cpu34_hz,hw_cpu35_hz,hw_cpu36_hz,hw_cpu37_hz,hw_cpu38_hz,hw_cpu39_hz,hw_cpu40_hz,hw_cpu41_hz,hw_cpu42_hz,hw_cpu43_hz,hw_cpu44_hz,hw_cpu45_hz,hw_cpu46_hz,hw_cpu47_hz,kern_cpu_hz_mean,kern_cpu_hz_max,kern_cpu_hz_min,kern_cpu_hz_std,kern_cpu0_hz,kern_cpu1_hz,kern_cpu2_hz,kern_cpu3_hz,kern_cpu4_hz,kern_cpu5_hz,kern_cpu6_hz,kern_cpu7_hz,kern_cpu8_hz,kern_cpu9_hz,kern_cpu10_hz,kern_cpu11_hz,kern_cpu12_hz,kern_cpu13_hz,kern_cpu14_hz,kern_cpu15_hz,kern_cpu16_hz,kern_cpu17_hz,kern_cpu18_hz,kern_cpu19_hz,kern_cpu20_hz,kern_cpu21_hz,kern_cpu22_hz,kern_cpu23_hz,kern_cpu24_hz,kern_cpu25_hz,kern_cpu26_hz,kern_cpu27_hz,kern_cpu28_hz,kern_cpu29_hz,kern_cpu30_hz,kern_cpu31_hz,kern_cpu32_hz,kern_cpu33_hz,kern_cpu34_hz,kern_cpu35_hz,kern_cpu36_hz,kern_cpu37_hz,kern_cpu38_hz,kern_cpu39_hz,kern_cpu40_hz,kern_cpu41_hz,kern_cpu42_hz,kern_cpu43_hz,kern_cpu44_hz,kern_cpu45_hz,kern_cpu46_hz,kern_cpu47_hz
2023-04-06 15:53:51.847085278,2.11,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304003.1666666667,999819,2100104,393414.3390090007,1000137,1000190,1000062,999894,1000237,1000533,1000128,1000385,999819,1000376,1000055,1000262,1000325,1000190,2100002,1000076,1000188,1000254,1000446,1000724,1000377,1000030,1000127,1000097,1790472,1275491,1658074,1400018,1400093,1500240,2100002,1252126,1200013,1400011,1477527,1756478,1200011,1800041,2100104,1840956,1100084,2100030,1000000,1000005,2100016,2099999,1500018,1435429
2023-04-06 15:53:53.851077129,2.26,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337159.5625,999998,3588617,498119.3177497698,1000058,1000289,1100920,999998,1000200,1000291,1000622,1000139,1000182,1000359,1000112,1000153,3588617,1000310,1000350,1000752,1000603,1000539,1000448,1000667,1000087,1000268,1000356,1000101,1790472,1275491,1658074,1400018,1400093,1500240,2100002,1252126,1200013,1400011,1477527,1756478,1200011,1800041,2100104,1840956,1100084,2100030,1000000,1000005,2100016,2099999,1500018,1435429
2023-04-06 15:53:55.85504818,2.26,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329043.8333333333,1000000,2100104,405389.90024138766,1000151,1000154,1000616,1000014,1000592,1000329,1000456,1000386,1000623,1000365,1100360,1000160,1000078,1000263,2100000,1000331,1000328,1000138,1000123,1000456,1000163,1000589,2099999,1000192,1790472,1275491,1658074,1400018,1400093,1500240,2100002,1252126,1200013,1400011,1477527,1756478,1200011,1800041,2100104,1840956,1100084,2100030,1000000,1000005,2100016,2099999,1500018,1435429
2023-04-06 15:53:57.859095377,2.08,3,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361878.8541666667,1000000,3598444,507506.3484235522,1000362,1000037,2100010,1000140,1000090,1000254,1000249,1000549,1000414,1000224,1000443,1000400,1000144,3598444,1178128,1000393,1000405,1000343,1000882,1000235,1000355,1000223,1000116,1000107,1790472,1275491,1658074,1400018,1400093,1500240,2100002,1252126,1200013,1400011,1477527,1756478,1200011,1800041,2100104,1840956,1100084,2100030,1000000,1000005,2100016,2099999,1500018,1435429
2023-04-06 15:53:59.851060987,2.08,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305414.4791666667,999907,2100738,392475.0634548853,1000485,1000107,2100738,1000068,1000120,1000766,1000375,1000203,1000363,1000217,1000072,1000677,1065045,1000365,1000385,1000264,1000093,1000363,1000611,999907,1000443,1000534,1000177,1000279,1790472,1275491,1658074,1400018,1400093,1500240,2100002,1252126,1200013,1400011,1477527,1756478,1200011,1800041,2100104,1840956,1100084,2100030,1000000,1000005,2100016,2099999,1500018,1435429
2023-04-06 15:54:01.866997228,2.08,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334879.2708333333,999962,3581868,498714.44558466773,1000173,1000324,1000077,1000015,3581868,1000474,1000457,999987,1000040,1000510,1000230,1000612,999962,1000396,1000317,1000336,1000052,1000269,1000009,1000279,1000087,1000209,1000276,1000008,1790472,1275491,1658074,1400018,1400093,1500240,2100002,1252126,1200013,1400011,1477527,1756478,1200011,1800041,2100104,1840956,1100084,2100030,1000000,1000005,2100016,2099999,1500018,1435429
2023-04-06 15:54:03.855049941,2.15,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293829.9166666667,1000000,2100104,373520.52367244125,1000050,1000379,1000363,1000254,1000103,1000184,1000057,1000432,1144920,1400650,1000384,1000177,1000262,1000279,1000651,1000126,1000424,1000453,1000345,1000536,1000273,1000441,1064821,1000034,1790472,1275491,1658074,1400018,1400093,1500240,2100002,1252126,1200013,1400011,1477527,1756478,1200011,1800041,2100104,1840956,1100084,2100030,1000000,1000005,2100016,2099999,1500018,1435429
2023-04-06 15:54:05.863074141,2.15,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290170.5208333333,999699,2100104,376475.4997459435,1000199,1000488,1000138,1000344,1000067,1000284,1000106,1000443,1000200,1000164,1000553,999699,1000160,1000405,1000163,1000166,1000430,1000290,1000267,1000250,1000298,1000136,1435342,1000355,1790472,1275491,1658074,1400018,1400093,1500240,2100002,1252126,1200013,1400011,1477527,1756478,1200011,1800041,2100104,1840956,1100084,2100030,1000000,1000005,2100016,2099999,1500018,1435429
2023-04-06 15:54:07.855076981,1.98,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281130.6458333333,999875,2100104,378087.19356146816,1000071,1000239,1000270,1000186,1000088,1000077,1000098,1000522,1000398,1000341,1000654,999875,1000461,1000310,1000175,1000164,1000475,1000024,1000479,1000094,1000486,1000451,1000677,1000418,1790472,1275491,1658074,1400018,1400093,1500240,2100002,1252126,1200013,1400011,1477527,1756478,1200011,1800041,2100104,1840956,1100084,2100030,1000000,1000005,2100016,2099999,1500018,1435429
2023-04-06 15:54:09.859078187,1.98,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294439.9791666667,999736,2100104,374389.0890029766,999736,1000255,1200292,1000134,1000184,1000104,1000096,1000536,1000165,999989,1000586,1000447,1000148,1000287,1000161,1000325,1000153,999965,1000557,1000035,1000110,1000496,1440471,1000649,1790472,1275491,1658074,1400018,1400093,1500240,2100002,1252126,1200013,1400011,1477527,1756478,1200011,1800041,2100104,1840956,1100084,2100030,1000000,1000005,2100016,2099999,1500018,1435429
