minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1
36,44.02246325255224,51.75030283849707,44.05458922336849
37,43.16491106520428,52.72587562653681,42.83201484768599
38,45.04272325293238,54.86947227843479,48.01217529587272
39,48.375715890085075,54.47713473628116,46.383525675147396
40,44.72638012886378,56.43687926357837,44.78586041536665
