minutes,dd-0-0.0.1,image_processing-0-0.0.1,video_processing-0-0.0.1
954,1.83607327572738,4.2569779174021605,11.448686394954494
955,1.8266851649254616,4.8776759662009175,12.699295661642713
956,1.7885983386369038,4.26313036240121,9.57352951545391
957,1.699536868559121,7.427449855607872,8.975272146201144
958,3.0253301217470288,,11.83985546178972
