minutes,dd-0-0.0.1,image_processing-0-0.0.1,video_processing-0-0.0.1
954,5.724226728724828,7.433591496952537,2.1032704361787915
955,4.74027058494491,7.769499538401278,5.155673183521369
956,5.237714140781455,5.214655131351527,3.652654241047011
957,4.837115539611732,11.829176258502601,3.854152102450642
958,5.064530416545366,,5.682364132608403
959,,,
