minute,perf_rapl,igpm,x_rest
954,27.5685,47.12560678442848,19.557106784428477
955,33.532833333333336,56.04905816865242,22.516224835319086
956,34.21033333333333,57.426321576446874,23.215988243113543
957,34.01733333333333,57.649643344352945,23.632310011019612
958,30.9835,52.92845512533969,21.944955125339686
959,26.98128205128205,47.666195802012666,20.68491375073062
