minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1
954,15.85012024156982,8.80565588578657,17.597760264405707
955,14.417104013845028,7.974645987995968,16.681823068508443
956,13.306407859596225,6.881463140131088,14.705160663645653
957,16.130580816723253,7.670616501833982,16.586117818544107
958,,9.06344696901603,24.232415849580633
