minutes,image_processing-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,pyaes-0-0.0.1
1158,14.642901539464507,5.114340744163275,13.536931098710427,17.588879672562904
1159,15.876061439459665,5.747930239682306,12.67810295604778,17.764958238661116
1160,14.056482371364618,4.861160839433649,12.931653873442267,17.11043162506084
1161,13.353703374173772,4.350544855453297,16.04386793942241,16.142318126325108
1162,14.482017390746524,5.385637393995485,18.862209530754072,16.81218306856577
1163,15.404914260733603,6.434129259919649,17.418328270288093,17.447793049233344
1164,13.931672241086233,7.223066652026261,16.142793175381613,16.49705137812148
1165,15.010223418251352,6.880975529790637,19.571155265328667,16.866239833677803
1166,14.915984637991572,6.478126772680274,22.398784988147572,16.903524809354032
1167,14.897474756093589,6.567005746010875,26.265546217198796,17.885152395426843
1168,15.456446405844375,7.411382305187955,32.39921830699839,18.150432805792175
