minutes,image_processing-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,pyaes-0-0.0.1
1158,15.843165699004606,3.642574791644315,11.51590323787269,14.106311201069753
1159,17.15175789169989,4.512048945446911,10.41519114774412,14.50149393023442
1160,13.495687246472592,4.059569608316311,11.961299209417074,14.850502929570089
1161,12.917247208420106,4.368764648880786,13.804051553634526,15.423146165202033
1162,14.807783966541919,4.908519030321159,16.997218824344433,15.869428882547739
1163,15.474779974957528,7.095078819937496,14.859812244558817,16.57360703951049
1164,13.875647792339253,8.226348162579777,15.141759351247831,15.17884410227599
1165,13.084491444518648,7.860312337527959,21.971360436024703,15.23402847010866
1166,13.69953879605262,7.5907605178490005,24.924604892289413,15.767616496535526
1167,13.679697848036525,8.068067788921955,26.95188535409658,16.913055805006834
1168,13.440394171146963,9.03373624143731,33.86061114557435,17.9166212029823
