minutes,image_processing-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,pyaes-0-0.0.1
1158,14.567348009596717,7.400079719625093,17.56007172218881,21.106183098554787
1159,16.43044012813428,7.803960659431653,15.619195554706211,22.105573609005592
1160,14.142703404608977,7.123763175178954,17.416481447998105,20.49523787205215
1161,13.278563674709398,7.433951970152593,19.59420777471707,19.776599608596925
1162,15.667651068094264,9.240321810611366,21.29733163777175,20.663131799316858
1163,16.837950366732315,9.990881534371193,18.1967334673052,22.054955742187634
1164,16.16576003448101,10.666137389287497,18.112135957997776,20.250408153714112
1165,17.715707053808664,10.536628080197803,20.901056304257377,19.532328607289536
1166,16.024486291223027,9.996192269933925,26.074846139935403,20.055288788332806
1167,17.223791777300193,9.055986085098933,31.141574627957816,20.993449494070425
1168,17.583230494819436,10.167847216519693,38.29760537478695,21.900290280728054
